# LRA Top-5 Frequency Peaks — Condensed Summary
# Source file: pitch_constant_220to220Hz.mp3
# Generated:   2026-07-13 15:04:13
# Accel sample rate: 1523.5-1699.5 Hz per-window range (1601.1 Hz overall)
# Freq resolution:   5.00 Hz per bin (peaks below are quantized to this common grid;
#                    each window measured at its own real rate, then
#                    resampled here for cross-window comparability)
# Rows:        157
#
# For each time window, the top 5 frequency peaks by magnitude,
# sorted strongest first. Each peak is reported in BOTH units:
#   peakN_g  = linear amplitude in g (true physical intensity)
#   peakN_db = 20*log10(g) (compressed range — easier to compare
#              strong vs weak components, e.g. Shepard octave partners)
#
# NOTE: adjacent bins around one physical tone can both appear as
# separate 'peaks' — treat peaks within 1-2 bins of each other as
# the same component.
#
time_s	peak1_hz	peak1_g	peak1_db	peak2_hz	peak2_g	peak2_db	peak3_hz	peak3_g	peak3_db	peak4_hz	peak4_g	peak4_db	peak5_hz	peak5_g	peak5_db
3.5666	220.2	277.63453	48.9	215.2	127.12930	42.1	225.2	122.06344	41.7	345.2	69.14546	36.8	210.1	58.67187	35.4
3.6153	220.2	210.31457	46.5	215.2	203.90885	46.2	225.2	104.29680	40.4	340.2	91.46041	39.2	230.2	64.89918	36.2
3.6655	220.2	253.79433	48.1	225.2	204.25240	46.2	215.2	97.11658	39.7	230.2	86.67285	38.8	345.2	69.35084	36.8
3.7171	220.2	222.96020	47.0	215.2	201.89291	46.1	225.2	115.86117	41.3	210.1	81.87360	38.3	340.2	73.29944	37.3
3.7656	215.2	244.70270	47.8	220.2	188.13632	45.5	225.2	98.60663	39.9	340.2	71.43854	37.1	205.1	61.51206	35.8
3.8184	220.2	262.74898	48.4	215.2	142.26294	43.1	225.2	111.90463	41.0	345.2	69.43741	36.8	210.1	58.39476	35.3
3.8691	220.2	268.05364	48.6	225.2	146.24920	43.3	215.2	93.95258	39.5	230.2	86.22954	38.7	345.2	81.53588	38.2
3.9176	220.2	246.11969	47.8	215.2	154.96924	43.8	225.2	135.56600	42.6	340.2	67.84205	36.6	345.2	67.54767	36.6
3.9655	220.2	245.41911	47.8	215.2	157.88682	44.0	225.2	139.82314	42.9	210.1	67.96537	36.6	345.2	64.28150	36.2
4.0202	215.2	246.97145	47.9	220.2	186.29176	45.4	340.2	86.13592	38.7	225.2	75.88031	37.6	210.1	67.90706	36.6
4.0700	220.2	271.68941	48.7	225.2	139.01392	42.9	230.2	94.39618	39.5	215.2	81.22642	38.2	345.2	76.21654	37.6
4.1202	220.2	256.81489	48.2	225.2	161.42513	44.2	215.2	136.73872	42.7	345.2	73.84067	37.4	230.2	55.19410	34.8
4.1655	220.2	237.63047	47.5	225.2	171.52163	44.7	215.2	140.37752	42.9	210.1	80.88242	38.2	345.2	68.75690	36.7
4.2203	220.2	229.36575	47.2	215.2	180.31329	45.1	225.2	124.45455	41.9	340.2	83.55113	38.4	210.1	66.17268	36.4
4.2707	215.2	217.31825	46.7	210.1	201.98005	46.1	220.2	106.14481	40.5	330.2	65.77115	36.4	205.1	61.62581	35.8
4.3232	220.2	255.28527	48.1	225.2	186.20948	45.4	345.2	92.82369	39.4	230.2	85.95945	38.7	215.2	80.47982	38.1
4.3737	220.2	225.25914	47.1	215.2	203.84522	46.2	225.2	104.02368	40.3	340.2	83.29318	38.4	210.1	76.12233	37.6
4.4199	225.2	221.84072	46.9	220.2	203.27735	46.2	230.2	122.78442	41.8	210.1	70.62461	37.0	215.2	62.56631	35.9
4.4726	220.2	235.01647	47.4	215.2	162.53264	44.2	225.2	150.19639	43.5	230.2	68.33339	36.7	345.2	61.63008	35.8
4.5248	215.2	226.88505	47.1	220.2	191.76701	45.7	210.1	122.03958	41.7	205.1	76.46402	37.7	335.2	70.73116	37.0
4.5751	220.2	235.06301	47.4	215.2	197.11141	45.9	225.2	109.63616	40.8	210.1	81.65788	38.2	340.2	66.93332	36.5
4.6253	220.2	252.82632	48.1	225.2	158.41329	44.0	215.2	123.58952	41.8	230.2	72.62240	37.2	345.2	60.76388	35.7
4.6750	220.2	263.92539	48.4	225.2	163.83777	44.3	215.2	120.18846	41.6	345.2	71.41663	37.1	230.2	69.49545	36.8
4.7253	220.2	227.92054	47.2	215.2	196.28346	45.9	225.2	96.48584	39.7	340.2	90.07210	39.1	210.1	75.34725	37.5
4.7751	215.2	205.96533	46.3	220.2	191.84792	45.7	225.2	105.57375	40.5	340.2	101.13615	40.1	230.2	74.71646	37.5
4.8269	220.2	237.50362	47.5	215.2	172.55575	44.7	225.2	82.35084	38.3	340.2	67.45388	36.6	210.1	58.16731	35.3
4.8781	220.2	291.26677	49.3	215.2	123.67426	41.8	225.2	87.21289	38.8	345.2	75.91890	37.6	95.1	45.00161	33.1
4.9263	220.2	273.82285	48.7	225.2	147.02838	43.3	230.2	83.76232	38.5	345.2	72.81087	37.2	210.1	54.69430	34.8
4.9752	225.2	226.32701	47.1	220.2	205.51985	46.3	230.2	89.46627	39.0	350.2	89.39549	39.0	215.2	65.46301	36.3
5.0253	220.2	261.51792	48.4	225.2	192.12752	45.7	345.2	96.95517	39.7	230.2	91.08637	39.2	210.1	70.17282	36.9
5.0798	215.2	267.57010	48.5	220.2	185.01799	45.3	210.1	93.73731	39.4	340.2	66.91803	36.5	200.1	63.03522	36.0
5.1255	215.2	227.46694	47.1	220.2	197.10372	45.9	340.2	93.01880	39.4	225.2	84.72170	38.6	210.1	75.62254	37.6
5.1802	220.2	268.77599	48.6	225.2	138.81879	42.8	215.2	102.73375	40.2	230.2	86.31941	38.7	210.1	78.09394	37.9
5.2276	215.2	219.05994	46.8	220.2	211.69461	46.5	340.2	99.78206	40.0	225.2	76.36351	37.7	210.1	74.16342	37.4
5.2797	220.2	244.81043	47.8	225.2	206.94952	46.3	230.2	101.62696	40.1	345.2	69.09672	36.8	215.2	64.35747	36.2
5.3276	215.2	276.37455	48.8	220.2	185.78219	45.4	210.1	112.70570	41.0	335.2	59.49172	35.5	340.2	55.66533	34.9
5.3799	220.2	260.10718	48.3	215.2	141.44315	43.0	225.2	132.74358	42.5	230.2	73.29639	37.3	210.1	64.00055	36.1
5.4325	220.2	265.06708	48.5	225.2	164.07102	44.3	230.2	85.32008	38.6	345.2	67.48698	36.6	215.2	54.13914	34.7
5.4802	220.2	289.18378	49.2	225.2	107.49583	40.6	215.2	100.01693	40.0	345.2	82.06136	38.3	95.1	46.40558	33.3
5.5258	230.2	218.90038	46.8	225.2	198.76793	46.0	235.2	109.73142	40.8	355.3	71.81422	37.1	240.2	64.04157	36.1
5.5799	215.2	255.85663	48.2	220.2	193.08120	45.7	210.1	103.91803	40.3	340.2	74.43544	37.4	205.1	72.80589	37.2
5.6345	220.2	227.19773	47.1	215.2	221.92554	46.9	210.1	84.87526	38.6	340.2	72.53130	37.2	225.2	72.20187	37.2
5.6847	215.2	242.69409	47.7	220.2	185.92631	45.4	210.1	100.01759	40.0	335.2	76.23918	37.6	225.2	75.19128	37.5
5.7351	220.2	262.13180	48.4	215.2	157.33103	43.9	225.2	101.25412	40.1	345.2	63.56496	36.1	210.1	56.99383	35.1
5.7852	220.2	245.71845	47.8	215.2	138.32534	42.8	225.2	82.52762	38.3	230.2	62.67573	35.9	340.2	57.29372	35.2
5.8350	220.2	280.53281	49.0	215.2	122.86383	41.8	225.2	119.61246	41.6	345.2	78.50794	37.9	240.2	51.11972	34.2
5.8856	220.2	221.49693	46.9	225.2	218.21795	46.8	215.2	104.71541	40.4	210.1	77.84228	37.8	230.2	75.69416	37.6
5.9351	220.2	218.85575	46.8	225.2	210.48933	46.5	215.2	136.15552	42.7	345.2	72.63219	37.2	235.2	53.07744	34.5
5.9852	220.2	224.64425	47.0	215.2	171.42747	44.7	225.2	147.03290	43.3	340.2	68.10208	36.7	230.2	66.78857	36.5
6.0351	220.2	249.24972	47.9	225.2	150.02302	43.5	215.2	130.82597	42.3	230.2	80.09892	38.1	345.2	66.83056	36.5
6.0875	220.2	236.57179	47.5	225.2	174.58846	44.8	215.2	137.16141	42.7	345.2	72.21453	37.2	210.1	64.06760	36.1
6.1356	220.2	233.44518	47.4	225.2	201.03705	46.1	215.2	109.30481	40.8	345.2	82.95773	38.4	210.1	70.08701	36.9
6.1857	225.2	221.70046	46.9	220.2	198.47800	46.0	230.2	123.97282	41.9	350.2	73.48657	37.3	215.2	63.33468	36.0
6.2400	215.2	265.52533	48.5	220.2	160.52534	44.1	210.1	98.98759	39.9	335.2	79.50779	38.0	225.2	65.45044	36.3
6.2852	220.2	270.73308	48.7	225.2	161.33803	44.2	215.2	111.62772	41.0	345.2	81.05512	38.2	210.1	66.50206	36.5
6.3401	220.2	263.27229	48.4	215.2	149.14601	43.5	225.2	115.22640	41.2	345.2	60.52916	35.6	340.2	54.44031	34.7
6.3856	215.2	245.15546	47.8	220.2	120.84367	41.6	210.1	116.82513	41.4	335.2	96.33071	39.7	225.2	84.65043	38.6
6.4405	220.2	278.96656	48.9	225.2	154.15230	43.8	215.2	120.89740	41.6	345.2	86.49486	38.7	240.2	52.44570	34.4
6.4917	215.2	241.05069	47.6	210.1	152.27339	43.7	220.2	143.91635	43.2	335.2	76.40903	37.7	205.1	74.44870	37.4
6.5397	220.2	242.90570	47.7	225.2	212.42996	46.5	230.2	84.51056	38.5	215.2	80.61274	38.1	345.2	74.45239	37.4
6.5911	230.2	241.62574	47.7	225.2	214.47843	46.6	235.2	97.20101	39.8	220.2	76.44686	37.7	355.3	71.40805	37.1
6.6401	220.2	228.29161	47.2	225.2	203.05907	46.2	215.2	103.28782	40.3	230.2	79.32841	38.0	345.2	72.61677	37.2
6.6862	215.2	238.45076	47.5	220.2	209.01090	46.4	225.2	84.01480	38.5	210.1	82.06356	38.3	340.2	74.67080	37.5
6.7448	215.2	239.85005	47.6	220.2	178.92655	45.1	210.1	114.80201	41.2	335.2	73.86101	37.4	340.2	67.17864	36.5
6.7950	210.1	230.07641	47.2	215.2	225.08415	47.0	205.1	80.58280	38.1	220.2	77.15681	37.7	330.2	73.12650	37.3
6.8455	220.2	235.13371	47.4	225.2	170.30814	44.6	215.2	137.49168	42.8	230.2	81.25752	38.2	345.2	72.28314	37.2
