# LRA Top-5 Frequency Peaks — Condensed Summary
# Source file: rissettrhythm reverse.mp3
# Generated:   2026-07-13 15:06:22
# Accel sample rate: 1624.6-1806.7 Hz per-window range (1715.1 Hz overall)
# Freq resolution:   5.00 Hz per bin (peaks below are quantized to this common grid;
#                    each window measured at its own real rate, then
#                    resampled here for cross-window comparability)
# Rows:        160
#
# For each time window, the top 5 frequency peaks by magnitude,
# sorted strongest first. Each peak is reported in BOTH units:
#   peakN_g  = linear amplitude in g (true physical intensity)
#   peakN_db = 20*log10(g) (compressed range — easier to compare
#              strong vs weak components, e.g. Shepard octave partners)
#
# NOTE: adjacent bins around one physical tone can both appear as
# separate 'peaks' — treat peaks within 1-2 bins of each other as
# the same component.
#
time_s	peak1_hz	peak1_g	peak1_db	peak2_hz	peak2_g	peak2_db	peak3_hz	peak3_g	peak3_db	peak4_hz	peak4_g	peak4_db	peak5_hz	peak5_g	peak5_db
2.3301	160.0	45.78404	33.2	155.0	37.40515	31.5	165.0	32.70342	30.3	205.0	31.77378	30.0	200.0	28.77339	29.2
2.3799	160.0	49.11028	33.8	275.0	41.58561	32.4	210.0	36.04024	31.1	155.0	33.22847	30.4	270.0	33.13519	30.4
2.4298	155.0	48.56558	33.7	270.0	42.57963	32.6	160.0	41.13910	32.3	265.0	39.89691	32.0	230.0	39.17424	31.9
2.4797	270.0	43.45511	32.8	170.0	37.03285	31.4	155.0	36.64429	31.3	225.0	35.63084	31.0	265.0	35.15017	30.9
2.5298	270.0	36.78122	31.3	265.0	36.11534	31.2	235.0	31.89978	30.1	210.0	29.45246	29.4	230.0	28.51344	29.1
2.5797	205.0	28.12475	29.0	165.0	28.00847	28.9	55.0	24.75773	27.9	200.0	24.35818	27.7	185.0	24.29697	27.7
2.6198	170.0	41.21607	32.3	190.0	39.12637	31.8	175.0	25.20265	28.0	165.0	22.87996	27.2	230.0	22.10202	26.9
2.6769	170.0	45.16663	33.1	175.0	42.09459	32.5	190.0	36.51683	31.2	195.0	30.56410	29.7	185.0	29.87839	29.5
2.7249	165.0	54.46674	34.7	185.0	50.84599	34.1	160.0	40.39006	32.1	180.0	36.85233	31.3	190.0	34.97274	30.9
2.7748	190.0	69.66096	36.9	165.0	61.52813	35.8	235.0	60.40896	35.6	175.0	56.77659	35.1	160.0	43.80103	32.8
2.8238	160.0	69.30167	36.8	185.0	64.03992	36.1	155.0	62.91658	36.0	165.0	54.68328	34.8	150.0	52.39090	34.4
2.8697	160.0	71.02222	37.0	155.0	64.32273	36.2	165.0	62.07479	35.9	200.0	57.71268	35.2	170.0	48.21161	33.7
2.9254	160.0	77.79272	37.8	165.0	64.51784	36.2	205.0	53.74228	34.6	155.0	49.70950	33.9	195.0	42.77425	32.6
2.9734	200.0	59.88641	35.5	205.0	59.58870	35.5	160.0	56.93686	35.1	155.0	43.50949	32.8	175.0	41.64546	32.4
3.0208	210.0	31.53703	30.0	180.0	27.66521	28.8	165.0	24.88942	27.9	205.0	22.63916	27.1	225.0	22.58504	27.1
3.0700	170.0	39.17472	31.9	210.0	35.00769	30.9	160.0	30.53010	29.7	155.0	29.45617	29.4	165.0	29.40351	29.4
3.1189	155.0	60.04290	35.6	205.0	44.58928	33.0	170.0	42.18303	32.5	160.0	35.98552	31.1	165.0	32.52018	30.2
3.1629	160.0	55.54480	34.9	165.0	46.22900	33.3	170.0	41.86930	32.4	155.0	40.81913	32.2	175.0	39.94890	32.0
3.2154	150.0	58.93562	35.4	195.0	51.96315	34.3	190.0	46.39926	33.3	225.0	42.28531	32.5	160.0	41.16659	32.3
3.2598	190.0	46.79041	33.4	150.0	46.16942	33.3	145.0	43.19734	32.7	255.0	42.30730	32.5	260.0	40.52130	32.2
3.3195	200.0	56.20685	35.0	225.0	48.27009	33.7	195.0	47.21017	33.5	265.0	46.65829	33.4	185.0	40.24284	32.1
3.3698	195.0	51.65886	34.3	180.0	46.65004	33.4	190.0	39.50678	31.9	255.0	39.29680	31.9	245.0	34.60462	30.8
3.4155	185.0	49.70495	33.9	160.0	46.00233	33.3	200.0	42.48344	32.6	180.0	42.09594	32.5	155.0	39.50052	31.9
3.4662	200.0	58.57196	35.4	190.0	53.36407	34.5	180.0	45.05379	33.1	195.0	43.50105	32.8	160.0	39.06130	31.8
3.5155	195.0	52.84794	34.5	190.0	50.13716	34.0	200.0	46.24675	33.3	205.0	45.13832	33.1	160.0	40.21879	32.1
3.5597	195.0	60.65676	35.7	190.0	49.36815	33.9	200.0	46.01650	33.3	210.0	44.78298	33.0	110.0	44.39915	32.9
