# LRA Top-5 Frequency Peaks — Condensed Summary
# Source file: pitch_constant_220to220Hz.wav
# Generated:   2026-07-17 13:58:05
# Accel sample rate: 1526.0-1768.6 Hz per-window range (1634.7 Hz overall)
# Freq resolution:   5.01 Hz per bin (peaks below are quantized to this common grid;
#                    each window measured at its own real rate, then
#                    resampled here for cross-window comparability)
# Rows:        234
#
# For each time window, the top 5 frequency peaks by magnitude,
# sorted strongest first. Each peak is reported in BOTH units:
#   peakN_g  = linear amplitude in g (true physical intensity)
#   peakN_db = 20*log10(g) (compressed range — easier to compare
#              strong vs weak components, e.g. Shepard octave partners)
#
# NOTE: adjacent bins around one physical tone can both appear as
# separate 'peaks' — treat peaks within 1-2 bins of each other as
# the same component.
#
time_s	peak1_hz	peak1_g	peak1_db	peak2_hz	peak2_g	peak2_db	peak3_hz	peak3_g	peak3_db	peak4_hz	peak4_g	peak4_db	peak5_hz	peak5_g	peak5_db
2.3347	225.6	345.05057	50.8	220.6	223.68730	47.0	230.7	156.82457	43.9	351.0	83.93954	38.5	381.1	50.73403	34.1
2.3801	220.6	350.28776	50.9	215.6	193.97538	45.8	225.6	176.76137	44.9	346.0	74.46722	37.4	341.0	69.33875	36.8
2.4296	220.6	326.99479	50.3	215.6	185.54456	45.4	225.6	177.18178	45.0	346.0	86.52005	38.7	341.0	69.51120	36.8
2.4882	215.6	326.46668	50.3	210.6	204.15525	46.2	220.6	157.59985	44.0	336.0	72.71972	37.2	356.0	52.70069	34.4
2.5394	215.6	282.08368	49.0	210.6	263.89000	48.4	220.6	87.66128	38.9	205.6	78.30606	37.9	330.9	77.03922	37.7
2.5896	215.6	303.20908	49.6	210.6	231.19471	47.3	220.6	122.80536	41.8	336.0	84.97273	38.6	330.9	70.49547	37.0
2.6402	215.6	289.72808	49.2	220.6	251.76865	48.0	210.6	108.40693	40.7	341.0	95.11048	39.6	225.6	81.77104	38.3
2.6896	225.6	320.82415	50.1	220.6	186.58947	45.4	230.7	174.65503	44.8	351.0	92.18689	39.3	356.0	71.87804	37.1
2.7429	225.6	325.35721	50.2	220.6	233.00196	47.3	230.7	147.74841	43.4	351.0	75.68953	37.6	215.6	70.08523	36.9
2.7897	215.6	287.30297	49.2	220.6	266.60579	48.5	210.6	100.47880	40.0	225.6	83.99323	38.5	341.0	77.48179	37.8
2.8401	225.6	332.75736	50.4	220.6	215.24264	46.7	230.7	144.94878	43.2	351.0	96.47774	39.7	346.0	64.13229	36.1
2.8954	220.6	301.56296	49.6	215.6	232.21434	47.3	225.6	137.99330	42.8	341.0	92.75896	39.3	210.6	76.57150	37.7
2.9423	225.6	323.51756	50.2	220.6	212.75785	46.6	230.7	159.38410	44.0	351.0	85.04956	38.6	215.6	62.77460	36.0
2.9949	230.7	347.11590	50.8	235.7	218.48504	46.8	225.6	161.21688	44.1	361.0	85.06589	38.6	366.0	59.42192	35.5
3.0401	215.6	333.87617	50.5	220.6	248.75233	47.9	210.6	124.33521	41.9	341.0	69.92745	36.9	336.0	67.23306	36.6
3.0899	220.6	305.36753	49.7	215.6	231.35365	47.3	225.6	130.26106	42.3	341.0	77.52624	37.8	346.0	74.83224	37.5
3.1497	215.6	320.32368	50.1	210.6	200.07449	46.0	220.6	156.65020	43.9	336.0	84.99706	38.6	330.9	51.81049	34.3
3.2001	210.6	356.12506	51.0	205.6	200.38556	46.0	215.6	146.73585	43.3	325.9	77.37254	37.8	330.9	69.41144	36.8
3.2496	225.6	310.60754	49.8	220.6	268.63478	48.6	230.7	103.44344	40.3	351.0	74.96441	37.5	346.0	71.93415	37.1
3.3027	225.6	318.15118	50.1	220.6	253.83732	48.1	230.7	125.68220	42.0	351.0	72.34343	37.2	215.6	67.57576	36.6
3.3494	225.6	316.55007	50.0	220.6	260.55384	48.3	230.7	121.54656	41.7	215.6	77.11621	37.7	351.0	66.37433	36.4
3.4001	225.6	357.05535	51.1	220.6	190.96465	45.6	230.7	188.81866	45.5	351.0	74.63412	37.5	356.0	68.10314	36.7
3.4496	215.6	312.71831	49.9	220.6	236.21415	47.5	210.6	130.89034	42.3	341.0	73.66384	37.3	336.0	61.44339	35.8
3.5000	215.6	342.93540	50.7	210.6	190.38565	45.6	220.6	174.84557	44.9	336.0	72.78209	37.2	341.0	45.79194	33.2
3.5559	225.6	288.38599	49.2	220.6	260.53655	48.3	230.7	119.12376	41.5	215.6	97.73383	39.8	351.0	78.65644	37.9
3.6072	225.6	326.66675	50.3	220.6	189.25430	45.5	230.7	177.53219	45.0	351.0	88.93623	39.0	356.0	69.89301	36.9
3.6505	220.6	348.87892	50.9	215.6	194.86088	45.8	225.6	169.13812	44.6	346.0	81.09813	38.2	341.0	76.18461	37.6
3.7000	220.6	322.94542	50.2	215.6	231.69397	47.3	225.6	124.44273	41.9	341.0	98.72220	39.9	346.0	67.21940	36.5
3.7596	215.6	295.70927	49.4	210.6	251.06734	48.0	220.6	108.03679	40.7	336.0	75.96394	37.6	330.9	73.50481	37.3
3.8099	210.6	333.13421	50.5	215.6	219.05441	46.8	205.6	136.70786	42.7	330.9	79.69010	38.0	356.0	47.88065	33.6
3.8601	210.6	363.90827	51.2	215.6	199.67993	46.0	205.6	153.25545	43.7	330.9	80.54410	38.1	325.9	61.27217	35.7
3.9120	220.6	320.64560	50.1	225.6	222.85664	47.0	215.6	142.10391	43.1	346.0	89.24029	39.0	351.0	73.67529	37.3
3.9626	225.6	296.49446	49.4	220.6	271.36283	48.7	230.7	96.02348	39.6	215.6	79.28229	38.0	346.0	78.03242	37.8
4.0123	220.6	352.99072	51.0	215.6	221.01278	46.9	225.6	153.97750	43.7	346.0	64.49596	36.2	341.0	58.52143	35.3
4.0601	225.6	322.19993	50.2	230.7	217.05044	46.7	220.6	156.91628	43.9	356.0	77.76728	37.8	351.0	67.46999	36.6
4.1124	220.6	311.18587	49.9	225.6	239.46229	47.6	215.6	129.08809	42.2	346.0	95.57623	39.6	230.7	68.56090	36.7
4.1601	225.6	292.41794	49.3	220.6	259.42307	48.3	230.7	112.79185	41.0	351.0	81.63391	38.2	215.6	77.90996	37.8
4.2143	225.6	316.75341	50.0	220.6	224.62040	47.0	230.7	144.40819	43.2	351.0	97.02699	39.7	215.6	60.47093	35.6
4.2611	225.6	288.88776	49.2	220.6	270.96875	48.7	351.0	92.19907	39.3	230.7	90.03427	39.1	215.6	86.44130	38.7
4.3123	215.6	279.75138	48.9	220.6	277.43406	48.9	210.6	99.72362	40.0	225.6	91.00334	39.2	341.0	89.52431	39.0
4.3601	215.6	356.08584	51.0	220.6	193.21860	45.7	210.6	154.55439	43.8	336.0	88.30825	38.9	341.0	70.26767	36.9
4.4195	215.6	355.66534	51.0	220.6	205.99643	46.3	210.6	152.56311	43.7	336.0	88.01862	38.9	341.0	73.71709	37.4
4.4695	215.6	314.48122	50.0	210.6	234.52605	47.4	220.6	125.21412	42.0	336.0	77.78986	37.8	330.9	57.12301	35.1
4.5201	220.6	326.18281	50.3	215.6	208.79096	46.4	225.6	139.40777	42.9	341.0	97.82768	39.8	346.0	91.08538	39.2
4.5695	225.6	298.31960	49.5	220.6	242.08276	47.7	230.7	118.21196	41.5	351.0	98.29370	39.9	346.0	74.83395	37.5
4.6226	220.6	345.78115	50.8	225.6	179.78676	45.1	215.6	173.78328	44.8	346.0	94.04807	39.5	341.0	72.82207	37.2
4.6696	225.6	316.80099	50.0	220.6	222.39034	46.9	230.7	146.73014	43.3	351.0	84.36287	38.5	215.6	66.87819	36.5
4.7238	220.6	350.87082	50.9	215.6	204.39938	46.2	225.6	162.29674	44.2	341.0	70.06772	36.9	346.0	69.72306	36.9
4.7695	220.6	280.16329	48.9	225.6	273.11839	48.7	215.6	107.76630	40.6	230.7	97.29625	39.8	346.0	79.51503	38.0
4.8258	225.6	322.90911	50.2	220.6	236.08716	47.5	230.7	140.93589	43.0	351.0	82.60125	38.3	215.6	53.48606	34.6
4.8703	225.6	312.06211	49.9	220.6	247.02329	47.9	230.7	121.93313	41.7	351.0	85.40083	38.6	215.6	68.39188	36.7
4.9237	220.6	350.46849	50.9	225.6	209.78579	46.4	215.6	153.22475	43.7	346.0	83.50214	38.4	351.0	62.37479	35.9
4.9694	215.6	306.46979	49.7	210.6	231.29454	47.3	220.6	122.54569	41.8	336.0	80.74069	38.1	330.9	64.44395	36.2
5.0288	215.6	291.11394	49.3	220.6	268.65951	48.6	210.6	98.85683	39.9	225.6	76.91846	37.7	341.0	76.48361	37.7
5.0801	215.6	286.15405	49.1	210.6	257.34337	48.2	220.6	98.01665	39.8	336.0	80.35630	38.1	330.9	79.90251	38.1
5.1299	220.6	289.95443	49.2	225.6	256.12878	48.2	215.6	123.77633	41.9	230.7	92.28480	39.3	346.0	78.27435	37.9
5.1799	220.6	346.17384	50.8	215.6	198.68314	46.0	225.6	171.58963	44.7	346.0	79.27436	38.0	341.0	55.11482	34.8
5.2299	220.6	306.82157	49.7	215.6	248.40173	47.9	225.6	116.98807	41.4	341.0	96.18669	39.7	346.0	71.15471	37.0
5.2828	225.6	320.77908	50.1	220.6	215.09741	46.7	230.7	158.69505	44.0	351.0	85.11812	38.6	215.6	67.08104	36.5
5.3344	220.6	284.43747	49.1	215.6	264.49672	48.4	225.6	102.03468	40.2	341.0	87.55043	38.8	210.6	80.46310	38.1
5.3800	225.6	328.23226	50.3	220.6	227.65211	47.1	230.7	130.35447	42.3	351.0	101.60977	40.1	346.0	61.58134	35.8
5.4354	225.6	309.55357	49.8	230.7	232.26788	47.3	220.6	137.01767	42.7	356.0	89.68726	39.1	351.0	73.23769	37.3
5.4823	225.6	317.42385	50.0	220.6	218.19402	46.8	230.7	150.92547	43.6	351.0	86.24966	38.7	215.6	66.86545	36.5
5.5299	220.6	327.50934	50.3	215.6	182.50179	45.2	225.6	178.59695	45.0	346.0	98.29075	39.9	341.0	66.22320	36.4
5.5801	215.6	345.68291	50.8	220.6	220.29213	46.9	210.6	141.43699	43.0	336.0	84.24950	38.5	341.0	79.37156	38.0
5.6394	215.6	300.61329	49.6	210.6	232.33197	47.3	220.6	128.97429	42.2	336.0	83.93309	38.5	205.6	75.52689	37.6
5.6899	215.6	290.07743	49.3	210.6	243.37045	47.7	220.6	118.10058	41.4	205.6	86.32631	38.7	336.0	84.43737	38.5
5.7399	220.6	296.95725	49.5	225.6	213.67026	46.6	215.6	150.63229	43.6	346.0	103.02980	40.3	230.7	68.29093	36.7
5.7897	220.6	339.36778	50.6	215.6	194.34483	45.8	225.6	174.96455	44.9	346.0	86.08994	38.7	341.0	75.34531	37.5
5.8400	225.6	321.39805	50.1	220.6	201.66714	46.1	230.7	167.36582	44.5	351.0	84.93157	38.6	356.0	68.64575	36.7
5.8938	225.6	323.14057	50.2	220.6	217.76754	46.8	230.7	159.22123	44.0	351.0	84.71602	38.6	215.6	63.42501	36.0
5.9400	225.6	329.87129	50.4	220.6	203.76538	46.2	230.7	163.36873	44.3	351.0	83.92378	38.5	356.0	66.73243	36.5
5.9897	220.6	322.18917	50.2	225.6	238.72726	47.6	215.6	135.09555	42.6	346.0	80.84406	38.2	351.0	52.83858	34.5
6.0399	220.6	332.71253	50.4	225.6	217.50603	46.7	215.6	149.91068	43.5	346.0	81.42385	38.2	351.0	54.73929	34.8
6.0947	215.6	365.84377	51.3	210.6	200.67533	46.0	220.6	158.48008	44.0	336.0	88.38255	38.9	341.0	54.98304	34.8
6.1424	215.6	307.30592	49.8	210.6	216.48850	46.7	220.6	137.56473	42.8	336.0	88.47531	38.9	205.6	65.10671	36.3
6.1978	220.6	303.96332	49.7	215.6	227.67530	47.1	225.6	139.56988	42.9	341.0	88.09656	38.9	346.0	80.11635	38.1
