# LRA Top-5 Frequency Peaks — Condensed Summary
# Source file: ramp_90to120BPM_12s_210Hz.wav
# Generated:   2026-07-17 14:00:04
# Accel sample rate: 1701.2-2026.3 Hz per-window range (1891.1 Hz overall)
# Freq resolution:   5.00 Hz per bin (peaks below are quantized to this common grid;
#                    each window measured at its own real rate, then
#                    resampled here for cross-window comparability)
# Rows:        231
#
# For each time window, the top 5 frequency peaks by magnitude,
# sorted strongest first. Each peak is reported in BOTH units:
#   peakN_g  = linear amplitude in g (true physical intensity)
#   peakN_db = 20*log10(g) (compressed range — easier to compare
#              strong vs weak components, e.g. Shepard octave partners)
#
# NOTE: adjacent bins around one physical tone can both appear as
# separate 'peaks' — treat peaks within 1-2 bins of each other as
# the same component.
#
time_s	peak1_hz	peak1_g	peak1_db	peak2_hz	peak2_g	peak2_db	peak3_hz	peak3_g	peak3_db	peak4_hz	peak4_g	peak4_db	peak5_hz	peak5_g	peak5_db
3.4000	235.1	81.89833	38.3	240.1	81.18715	38.2	230.1	69.56586	36.8	245.1	66.87957	36.5	225.1	52.22376	34.4
3.4500	225.1	269.41310	48.6	230.1	204.57372	46.2	220.1	193.54194	45.7	235.1	90.50906	39.1	215.1	71.03388	37.0
3.5115	220.1	299.02223	49.5	225.1	228.09353	47.2	215.1	176.85854	45.0	230.1	75.15191	37.5	210.1	50.96053	34.1
3.5699	220.1	123.09629	41.8	225.1	119.40427	41.5	215.1	91.07653	39.2	230.1	81.80224	38.3	210.1	52.22938	34.4
3.6216	220.1	23.12452	27.3	225.1	22.26476	27.0	215.1	22.20736	26.9	205.1	21.14232	26.5	210.1	21.12719	26.5
3.6680	210.1	5.74115	15.2	205.1	5.39111	14.6	215.1	4.51766	13.1	200.1	3.95672	11.9	220.1	2.31036	7.3
3.7140	180.1	0.48866	-6.2	175.1	0.40202	-7.9	220.1	0.28601	-10.9	215.1	0.26329	-11.6	115.1	0.24322	-12.3
3.7618	175.1	0.33600	-9.5	180.1	0.32600	-9.7	135.1	0.26124	-11.7	80.0	0.24785	-12.1	55.0	0.24613	-12.2
3.8114	75.0	0.31354	-10.1	80.0	0.31100	-10.1	70.0	0.28630	-10.9	60.0	0.27398	-11.2	65.0	0.27021	-11.4
3.8595	100.1	0.46847	-6.6	95.1	0.45020	-6.9	105.1	0.39498	-8.1	60.0	0.32295	-9.8	90.1	0.31475	-10.0
3.9055	105.1	0.45817	-6.8	100.1	0.42968	-7.3	95.1	0.38259	-8.3	110.1	0.32482	-9.8	170.1	0.31671	-10.0
3.9529	220.1	0.58056	-4.7	235.1	0.47412	-6.5	245.1	0.45950	-6.8	205.1	0.45574	-6.8	255.2	0.45446	-6.9
4.0003	235.1	56.76086	35.1	240.1	53.29328	34.5	230.1	52.04035	34.3	245.1	42.83742	32.6	225.1	41.69759	32.4
4.0499	225.1	244.38596	47.8	230.1	199.45843	46.0	220.1	169.81833	44.6	235.1	96.54464	39.7	215.1	73.27035	37.3
4.1118	220.1	293.45308	49.4	225.1	278.19617	48.9	215.1	134.29972	42.6	230.1	118.82122	41.5	410.2	69.72803	36.9
4.1700	230.1	163.26627	44.3	225.1	134.06439	42.5	235.1	133.57014	42.5	220.1	74.50930	37.4	240.1	68.13002	36.7
4.2210	210.1	26.06467	28.3	215.1	25.55875	28.2	205.1	25.48928	28.1	230.1	25.25982	28.0	220.1	24.41411	27.8
4.2621	210.1	8.14821	18.2	215.1	7.12248	17.1	205.1	6.35576	16.1	220.1	4.06346	12.2	200.1	4.01600	12.1
4.3120	210.1	0.59921	-4.4	215.1	0.52298	-5.6	205.1	0.51963	-5.7	220.1	0.45087	-6.9	240.1	0.34787	-9.2
4.3599	95.1	0.31250	-10.1	60.0	0.29111	-10.7	105.1	0.28592	-10.9	100.1	0.27505	-11.2	190.1	0.25801	-11.8
4.4120	105.1	0.49967	-6.0	100.1	0.40396	-7.9	75.0	0.33613	-9.5	80.0	0.30549	-10.3	110.1	0.29787	-10.5
4.4595	100.1	0.44349	-7.1	105.1	0.39155	-8.1	50.0	0.32990	-9.6	215.1	0.30837	-10.2	55.0	0.29407	-10.6
4.4998	50.0	0.29082	-10.7	110.1	0.27445	-11.2	100.1	0.24674	-12.2	85.1	0.24557	-12.2	70.0	0.24023	-12.4
4.5500	225.1	0.60052	-4.4	210.1	0.58072	-4.7	235.1	0.51710	-5.7	135.1	0.51067	-5.8	145.1	0.50397	-6.0
4.5995	225.1	58.03603	35.3	230.1	57.76175	35.2	220.1	50.60631	34.1	235.1	49.23305	33.8	215.1	39.92656	32.0
4.6502	225.1	221.42248	46.9	220.1	213.30415	46.6	230.1	134.91068	42.6	215.1	128.82806	42.2	210.1	77.87459	37.8
4.7120	225.1	297.20112	49.5	220.1	262.11099	48.4	230.1	162.51061	44.2	215.1	87.89350	38.9	410.2	54.08844	34.7
4.7700	235.1	155.89149	43.9	230.1	146.24013	43.3	240.1	114.97157	41.2	225.1	95.59965	39.6	245.1	56.47943	35.0
4.8195	235.1	25.31229	28.1	210.1	24.64116	27.8	230.1	24.43385	27.8	215.1	23.87273	27.6	240.1	23.31245	27.4
4.8600	210.1	7.02029	16.9	205.1	6.06783	15.7	215.1	6.04067	15.6	200.1	4.29273	12.7	220.1	3.61678	11.2
4.9122	225.1	0.46935	-6.6	215.1	0.44960	-6.9	60.0	0.41293	-7.7	65.0	0.41278	-7.7	200.1	0.36149	-8.8
4.9599	50.0	0.33123	-9.6	55.0	0.31663	-10.0	65.0	0.23488	-12.6	95.1	0.22280	-13.0	60.0	0.21671	-13.3
5.0099	120.1	0.36643	-8.7	50.0	0.33083	-9.6	55.0	0.32992	-9.6	125.1	0.29225	-10.7	115.1	0.28942	-10.8
5.0499	120.1	0.31663	-10.0	195.1	0.23858	-12.4	115.1	0.23766	-12.5	135.1	0.23427	-12.6	200.1	0.23188	-12.7
5.0998	195.1	0.41833	-7.6	190.1	0.35463	-9.0	305.2	0.25223	-12.0	200.1	0.25190	-12.0	80.0	0.24647	-12.2
5.1499	225.1	2.59897	8.3	230.1	2.55428	8.1	220.1	2.48992	7.9	240.1	2.42734	7.7	235.1	2.40803	7.6
5.2000	225.1	86.96905	38.8	230.1	82.37484	38.3	220.1	74.30360	37.4	235.1	60.72304	35.7	215.1	53.94110	34.6
5.2548	220.1	254.96162	48.1	225.1	214.87030	46.6	215.1	171.04257	44.7	210.1	87.31441	38.8	230.1	86.81029	38.8
5.3124	230.1	303.74961	49.7	225.1	215.75996	46.7	235.1	212.37751	46.5	240.1	82.23077	38.3	425.3	59.04935	35.4
5.3700	240.1	115.79444	41.3	235.1	113.66921	41.1	245.1	89.87474	39.1	230.1	77.39382	37.8	250.1	53.53688	34.6
5.4124	205.1	19.59786	25.8	210.1	19.55928	25.8	215.1	18.96659	25.6	220.1	18.69295	25.4	200.1	16.14609	24.2
5.4595	210.1	4.65778	13.4	215.1	4.06067	12.2	205.1	3.86062	11.7	200.1	2.56287	8.2	220.1	2.48224	7.9
5.5125	75.0	0.42890	-7.4	70.0	0.31158	-10.1	240.1	0.27540	-11.2	80.0	0.26315	-11.6	50.0	0.25876	-11.7
5.5595	80.0	0.41393	-7.7	85.1	0.34760	-9.2	155.1	0.28644	-10.9	75.0	0.28207	-11.0	150.1	0.27585	-11.2
5.6099	50.0	0.33201	-9.6	55.0	0.29617	-10.6	190.1	0.28711	-10.8	100.1	0.28657	-10.9	105.1	0.27525	-11.2
5.6499	105.1	0.43287	-7.3	100.1	0.36206	-8.8	65.0	0.30133	-10.4	250.1	0.28716	-10.8	80.0	0.28527	-10.9
5.6999	80.0	0.38864	-8.2	85.1	0.34088	-9.3	105.1	0.29187	-10.7	60.0	0.28631	-10.9	65.0	0.26389	-11.6
5.7499	240.1	16.73747	24.5	235.1	16.26603	24.2	245.1	16.22150	24.2	250.1	14.97047	23.5	230.1	14.91286	23.5
5.7999	230.1	157.57901	43.9	235.1	140.21910	42.9	225.1	125.76439	42.0	240.1	90.75954	39.2	220.1	71.35820	37.1
5.8500	225.1	294.89309	49.4	220.1	269.64638	48.6	230.1	157.90964	44.0	215.1	105.15453	40.4	410.2	74.23908	37.4
5.9125	230.1	246.39614	47.8	235.1	187.84303	45.5	225.1	179.71873	45.1	240.1	84.04783	38.5	220.1	68.80779	36.8
5.9699	230.1	65.27408	36.3	225.1	59.18294	35.4	235.1	57.01873	35.1	220.1	46.40395	33.3	240.1	40.30411	32.1
6.0126	215.1	12.24076	21.8	220.1	11.70100	21.4	205.1	11.56774	21.3	200.1	11.49580	21.2	210.1	10.72660	20.6
6.0596	205.1	1.94034	5.8	200.1	1.89003	5.5	210.1	1.59840	4.1	195.1	1.39565	2.9	215.1	1.33506	2.5
6.1125	85.1	0.27736	-11.1	260.2	0.24109	-12.4	90.1	0.22984	-12.8	255.2	0.20897	-13.6	170.1	0.20432	-13.8
6.1599	60.0	0.35214	-9.1	65.0	0.34280	-9.3	85.1	0.33817	-9.4	90.1	0.31445	-10.0	105.1	0.28704	-10.8
6.1995	65.0	0.39403	-8.1	180.1	0.35363	-9.0	60.0	0.34707	-9.2	185.1	0.29183	-10.7	175.1	0.28212	-11.0
6.2499	125.1	0.36987	-8.6	120.1	0.35288	-9.0	130.1	0.34843	-9.2	175.1	0.32546	-9.7	235.1	0.29937	-10.5
6.2995	225.1	1.15302	1.2	215.1	1.14283	1.2	210.1	1.07661	0.6	230.1	1.05459	0.5	220.1	1.04336	0.4
6.3498	230.1	69.65175	36.9	235.1	65.76340	36.4	225.1	62.56686	35.9	240.1	52.83930	34.5	220.1	47.47693	33.5
6.3995	230.1	245.70569	47.8	225.1	227.23767	47.1	235.1	155.06961	43.8	220.1	117.10752	41.4	240.1	61.52022	35.8
6.4599	230.1	288.38862	49.2	235.1	256.18427	48.2	225.1	157.56577	43.9	240.1	118.23159	41.5	220.1	58.91777	35.4
6.5128	225.1	139.50196	42.9	230.1	126.05645	42.0	220.1	108.15956	40.7	235.1	81.38504	38.2	215.1	62.29009	35.9
6.5599	220.1	24.39815	27.7	230.1	23.64188	27.5	225.1	23.30906	27.4	215.1	22.67762	27.1	210.1	22.09261	26.9
6.6129	200.1	5.83693	15.3	205.1	5.71538	15.1	195.1	4.43803	12.9	210.1	4.00464	12.1	190.1	2.74563	8.8
6.6595	55.0	0.51171	-5.8	60.0	0.45282	-6.9	240.1	0.40876	-7.8	235.1	0.38871	-8.2	245.1	0.37670	-8.5
6.7098	55.0	0.55754	-5.1	60.0	0.44525	-7.0	50.0	0.34864	-9.2	220.1	0.32264	-9.8	215.1	0.27901	-11.1
6.7586	60.0	0.36143	-8.8	55.0	0.34530	-9.2	195.1	0.34121	-9.3	115.1	0.26972	-11.4	80.0	0.26799	-11.4
6.8067	80.0	0.40218	-7.9	175.1	0.37155	-8.6	180.1	0.35862	-8.9	75.0	0.35616	-9.0	200.1	0.33063	-9.6
6.8541	85.1	0.29109	-10.7	255.2	0.29030	-10.7	80.0	0.28721	-10.8	70.0	0.26985	-11.4	75.0	0.26088	-11.7
6.9021	240.1	31.86589	30.1	245.1	30.63272	29.7	235.1	30.43670	29.7	250.1	27.24078	28.7	230.1	26.83620	28.6
6.9498	240.1	189.83139	45.6	235.1	165.95319	44.4	245.1	152.06548	43.6	230.1	101.84425	40.2	250.1	87.30999	38.8
7.0073	225.1	327.24782	50.3	230.1	261.37241	48.3	220.1	180.92583	45.2	235.1	121.30136	41.7	210.1	63.88611	36.1
7.0600	225.1	211.60769	46.5	220.1	179.03536	45.1	230.1	148.49923	43.4	215.1	104.49125	40.4	235.1	56.19766	35.0
7.1194	230.1	53.23000	34.5	235.1	48.11105	33.6	225.1	46.87916	33.4	220.1	35.39562	31.0	240.1	34.16673	30.7
7.1667	200.1	9.76690	19.8	205.1	8.60748	18.7	195.1	8.42983	18.5	210.1	6.97154	16.9	215.1	6.52153	16.3
7.2135	205.1	1.07436	0.6	200.1	0.91378	-0.8	210.1	0.86044	-1.3	215.1	0.83037	-1.6	220.1	0.75585	-2.4
7.2619	55.0	0.50439	-5.9	60.0	0.42393	-7.5	50.0	0.34925	-9.1	295.2	0.32095	-9.9	100.1	0.30980	-10.2
7.3101	50.0	0.36457	-8.8	290.2	0.33285	-9.6	55.0	0.32900	-9.7	95.1	0.30029	-10.4	295.2	0.29116	-10.7
7.3553	140.1	0.33140	-9.6	145.1	0.29992	-10.5	190.1	0.28063	-11.0	80.0	0.27686	-11.2	185.1	0.27629	-11.2
7.3999	75.0	0.31678	-10.0	140.1	0.29683	-10.5	190.1	0.28616	-10.9	195.1	0.27626	-11.2	105.1	0.27218	-11.3
7.4499	235.1	22.20515	26.9	230.1	21.90065	26.8	240.1	20.85587	26.4	225.1	20.17408	26.1	245.1	18.04874	25.1
7.4999	230.1	164.37374	44.3	225.1	152.85451	43.7	235.1	123.57216	41.8	220.1	102.59582	40.2	215.1	62.78300	36.0
7.5595	225.1	284.67832	49.1	220.1	280.18013	48.9	230.1	149.48856	43.5	215.1	113.42798	41.1	410.2	62.01504	35.8
7.6138	225.1	216.99547	46.7	230.1	190.35344	45.6	220.1	146.32025	43.3	235.1	93.24136	39.4	215.1	80.52595	38.1
7.6699	230.1	61.71954	35.8	225.1	60.07669	35.6	235.1	54.60209	34.7	220.1	49.49065	33.9	240.1	41.48159	32.4
7.7153	205.1	12.91692	22.2	200.1	12.37625	21.9	210.1	10.35873	20.3	195.1	9.06092	19.1	215.1	8.56544	18.7
7.7628	210.1	1.74981	4.9	205.1	1.73297	4.8	215.1	1.52515	3.7	200.1	1.23046	1.8	220.1	0.98210	-0.2
7.8138	190.1	0.25206	-12.0	185.1	0.24917	-12.1	195.1	0.24402	-12.3	50.0	0.22776	-12.9	275.2	0.22750	-12.9
7.8599	250.1	0.23038	-12.8	50.0	0.22175	-13.1	85.1	0.22100	-13.1	80.0	0.21270	-13.4	90.1	0.21128	-13.5
7.9096	50.0	0.34894	-9.1	190.1	0.23727	-12.5	80.0	0.23077	-12.7	250.1	0.21697	-13.3	195.1	0.20803	-13.6
7.9499	55.0	0.37957	-8.4	50.0	0.36690	-8.7	60.0	0.35986	-8.9	100.1	0.30613	-10.3	95.1	0.29112	-10.7
7.9998	235.1	19.48202	25.8	240.1	19.47552	25.8	230.1	18.17864	25.2	245.1	17.83889	25.0	225.1	15.75031	23.9
8.0499	225.1	153.95217	43.7	220.1	148.88347	43.5	230.1	109.13586	40.8	215.1	104.21320	40.4	210.1	61.77431	35.8
8.1100	225.1	298.04649	49.5	220.1	253.01875	48.1	230.1	174.26243	44.8	215.1	108.06334	40.7	415.2	67.01116	36.5
8.1694	230.1	221.05031	46.9	225.1	192.60750	45.7	235.1	148.15121	43.4	220.1	98.54680	39.9	215.1	62.38453	35.9
8.2199	235.1	60.19185	35.6	240.1	57.06445	35.1	230.1	55.27351	34.9	225.1	46.08434	33.3	245.1	45.70045	33.2
8.2649	205.1	12.26801	21.8	200.1	12.14745	21.7	210.1	9.92358	19.9	195.1	9.12713	19.2	215.1	8.97242	19.1
8.3138	205.1	1.62538	4.2	210.1	1.56351	3.9	200.1	1.32500	2.4	215.1	1.25537	2.0	220.1	1.08696	0.7
8.3600	220.1	0.31553	-10.0	215.1	0.28981	-10.8	90.1	0.23704	-12.5	225.1	0.20163	-13.9	85.1	0.19987	-14.0
8.4100	225.1	0.24744	-12.1	220.1	0.23402	-12.6	100.1	0.18878	-14.5	95.1	0.17983	-14.9	195.1	0.17528	-15.1
8.4599	55.0	0.28699	-10.8	60.0	0.27487	-11.2	50.0	0.26543	-11.5	195.1	0.26056	-11.7	130.1	0.22790	-12.8
8.4999	60.0	0.30551	-10.3	65.0	0.25464	-11.9	140.1	0.25451	-11.9	115.1	0.23968	-12.4	215.1	0.23594	-12.5
8.5500	240.1	31.22043	29.9	235.1	30.37107	29.6	245.1	29.27995	29.3	230.1	27.10812	28.7	250.1	25.05755	28.0
8.5999	225.1	179.72659	45.1	220.1	171.20695	44.7	230.1	124.21167	41.9	215.1	112.57917	41.0	210.1	73.94534	37.4
8.6599	225.1	295.85700	49.4	220.1	265.24712	48.5	230.1	173.54286	44.8	215.1	90.25211	39.1	235.1	59.37585	35.5
8.7197	220.1	194.74125	45.8	225.1	177.45851	45.0	215.1	132.05013	42.4	230.1	92.93069	39.4	210.1	69.11727	36.8
8.7699	235.1	48.30500	33.7	240.1	45.20935	33.1	230.1	43.40418	32.8	245.1	36.14786	31.2	225.1	32.57727	30.3
8.8200	210.1	8.63009	18.7	205.1	8.31791	18.4	215.1	7.03937	17.0	200.1	6.42492	16.2	225.1	5.83718	15.3
8.8619	210.1	0.79925	-1.9	205.1	0.75594	-2.4	225.1	0.69412	-3.2	200.1	0.64745	-3.8	220.1	0.59681	-4.5
8.9138	85.1	0.38427	-8.3	80.0	0.35024	-9.1	75.0	0.33779	-9.4	70.0	0.33179	-9.6	65.0	0.29321	-10.7
8.9596	85.1	0.40631	-7.8	175.1	0.32283	-9.8	80.0	0.31083	-10.1	60.0	0.29657	-10.6	180.1	0.28160	-11.0
9.0099	85.1	0.38568	-8.3	180.1	0.38199	-8.4	80.0	0.36639	-8.7	115.1	0.33456	-9.5	120.1	0.31518	-10.0
9.0606	225.1	0.96535	-0.3	220.1	0.93747	-0.6	230.1	0.92724	-0.7	240.1	0.89770	-0.9	235.1	0.88886	-1.0
9.1079	235.1	66.93244	36.5	230.1	66.66991	36.5	240.1	56.37024	35.0	225.1	56.16492	35.0	220.1	41.04041	32.3
9.1595	230.1	241.29080	47.7	225.1	195.53900	45.8	235.1	177.69259	45.0	220.1	100.57294	40.0	240.1	74.32372	37.4
9.2188	230.1	290.65920	49.3	235.1	262.38895	48.4	225.1	144.80363	43.2	240.1	112.07648	41.0	430.3	68.83916	36.8
9.2738	225.1	133.91335	42.5	230.1	128.21657	42.2	220.1	97.92910	39.8	235.1	78.11629	37.9	215.1	56.71255	35.1
9.3196	205.1	24.47389	27.8	210.1	24.41052	27.8	215.1	22.79412	27.2	200.1	21.36184	26.6	220.1	20.23256	26.1
9.3700	215.1	6.51747	16.3	210.1	6.04219	15.6	220.1	5.40736	14.7	205.1	4.38808	12.8	225.1	2.86488	9.1
