Participant,Stimulus,Run,Filename,Modality,Score
3,shepard,1,shepard_falling_1.0.mp3,both,-5.0
3,shepard,1,pitch_increase_mild_200to283Hz.mp3,haptic,-4.5
3,shepard,1,pitch_decrease_strong_200to100Hz.mp3,both,-8.0
3,shepard,1,pitch_decrease_strong_200to100Hz.mp3,haptic,-5.0
3,shepard,1,shepard_falling_1.0.mp3,audio,-2.5
3,shepard,1,shepard_rising_1.0.mp3,audio,10.0
3,shepard,1,pitch_increase_mild_200to283Hz.mp3,both,2.0
3,shepard,1,pitch_increase_strong_200to400Hz.mp3,audio,5.7
3,shepard,1,pitch_constant_200to200Hz.mp3,both,0.0
3,shepard,1,pitch_increase_strong_200to400Hz.mp3,haptic,2.5
3,shepard,1,shepard_rising_1.0.mp3,both,7.5
3,shepard,1,shepard_falling_1.0.mp3,haptic,0.5
3,shepard,1,pitch_decrease_mild_200to141Hz.mp3,haptic,-1.0
3,shepard,1,pitch_increase_mild_200to283Hz.mp3,audio,2.7
3,shepard,1,pitch_increase_strong_200to400Hz.mp3,both,6.3
3,shepard,1,pitch_decrease_mild_200to141Hz.mp3,both,-7.1
3,shepard,1,pitch_constant_200to200Hz.mp3,audio,0.0
3,shepard,1,pitch_decrease_strong_200to100Hz.mp3,audio,-7.4
3,shepard,1,pitch_decrease_mild_200to141Hz.mp3,audio,-3.6
3,shepard,1,shepard_rising_1.0.mp3,haptic,0.0
3,shepard,1,pitch_constant_200to200Hz.mp3,haptic,0.4
3,shepard,2,pitch_decrease_mild_200to141Hz.mp3,haptic,-1.3
3,shepard,2,pitch_decrease_mild_200to141Hz.mp3,audio,-4.9
3,shepard,2,shepard_falling_1.0.mp3,audio,-6.2
3,shepard,2,pitch_constant_200to200Hz.mp3,both,0.0
3,shepard,2,shepard_falling_1.0.mp3,both,-4.1
3,shepard,2,pitch_increase_mild_200to283Hz.mp3,haptic,2.3
3,shepard,2,pitch_constant_200to200Hz.mp3,audio,-0.4
3,shepard,2,pitch_increase_mild_200to283Hz.mp3,both,3.9
3,shepard,2,pitch_decrease_strong_200to100Hz.mp3,both,-8.4
3,shepard,2,pitch_increase_mild_200to283Hz.mp3,audio,5.1
3,shepard,2,shepard_falling_1.0.mp3,haptic,-0.4
3,shepard,2,shepard_rising_1.0.mp3,audio,10.0
3,shepard,2,pitch_decrease_mild_200to141Hz.mp3,both,-7.3
3,shepard,2,pitch_increase_strong_200to400Hz.mp3,haptic,-4.3
3,shepard,2,shepard_rising_1.0.mp3,both,9.6
3,shepard,2,shepard_rising_1.0.mp3,haptic,4.4
3,shepard,2,pitch_constant_200to200Hz.mp3,haptic,1.2
3,shepard,2,pitch_increase_strong_200to400Hz.mp3,both,6.1
3,shepard,2,pitch_decrease_strong_200to100Hz.mp3,audio,-7.0
3,shepard,2,pitch_decrease_strong_200to100Hz.mp3,haptic,7.6
3,shepard,2,pitch_increase_strong_200to400Hz.mp3,audio,6.5
3,shepard,3,shepard_rising_1.0.mp3,both,8.4
3,shepard,3,shepard_falling_1.0.mp3,haptic,-0.3
3,shepard,3,pitch_increase_strong_200to400Hz.mp3,both,3.5
3,shepard,3,pitch_decrease_mild_200to141Hz.mp3,audio,-5.2
3,shepard,3,pitch_increase_strong_200to400Hz.mp3,audio,7.7
3,shepard,3,pitch_constant_200to200Hz.mp3,audio,0.0
3,shepard,3,pitch_increase_strong_200to400Hz.mp3,haptic,3.3
3,shepard,3,shepard_rising_1.0.mp3,haptic,-1.0
3,shepard,3,pitch_decrease_strong_200to100Hz.mp3,both,-7.9
3,shepard,3,pitch_decrease_strong_200to100Hz.mp3,audio,-8.0
3,shepard,3,pitch_decrease_mild_200to141Hz.mp3,haptic,1.8
3,shepard,3,pitch_increase_mild_200to283Hz.mp3,audio,4.3
3,shepard,3,shepard_rising_1.0.mp3,audio,8.8
3,shepard,3,pitch_constant_200to200Hz.mp3,both,0.3
3,shepard,3,pitch_decrease_mild_200to141Hz.mp3,both,-2.3
3,shepard,3,pitch_constant_200to200Hz.mp3,haptic,-2.0
3,shepard,3,pitch_decrease_strong_200to100Hz.mp3,haptic,-3.0
3,shepard,3,shepard_falling_1.0.mp3,audio,-10.0
3,shepard,3,shepard_falling_1.0.mp3,both,-7.8
3,shepard,3,pitch_increase_mild_200to283Hz.mp3,haptic,-0.8
3,shepard,3,pitch_increase_mild_200to283Hz.mp3,both,3.8
