Participant,Block,Stimulus,Modality,Rank,Filename,Score
2,3,risset,haptic,1,ramp_90to60BPM_8s_700Hz.mp3,-10.0
2,3,risset,haptic,2,ramp_90to70BPM_8s_700Hz.mp3,-7.1
2,3,risset,haptic,3,rissettrhythm reverse.mp3,-3.6
2,3,risset,haptic,4,ramp_90to90BPM_8s_700Hz.mp3,0.0
2,3,risset,haptic,5,rissettrhythm.mp3,2.9
2,3,risset,haptic,6,ramp_90to110BPM_8s_700Hz.mp3,6.6
2,3,risset,haptic,7,ramp_90to120BPM_8s_700Hz.mp3,10.0
