Participant,Stimulus,Run,Filename,Modality,Score
1,shepard,1,pitch_decrease_mild_200to141Hz.mp3,both,-4.0
1,shepard,1,pitch_decrease_strong_200to100Hz.mp3,both,-8.4
1,shepard,1,pitch_constant_200to200Hz.mp3,haptic,0.0
1,shepard,1,pitch_decrease_strong_200to100Hz.mp3,haptic,5.5
1,shepard,1,pitch_increase_strong_200to400Hz.mp3,haptic,8.4
1,shepard,1,pitch_decrease_mild_200to141Hz.mp3,haptic,-7.1
1,shepard,1,shepard_rising_1.0.mp3,both,10.0
1,shepard,1,pitch_constant_200to200Hz.mp3,audio,0.0
1,shepard,1,shepard_rising_1.0.mp3,haptic,0.0
1,shepard,1,pitch_constant_200to200Hz.mp3,both,0.0
1,shepard,1,pitch_decrease_mild_200to141Hz.mp3,audio,-3.8
1,shepard,1,shepard_falling_1.0.mp3,haptic,3.4
1,shepard,1,pitch_increase_mild_200to283Hz.mp3,haptic,5.4
1,shepard,1,pitch_decrease_strong_200to100Hz.mp3,audio,-10.0
1,shepard,1,shepard_falling_1.0.mp3,audio,-10.0
1,shepard,1,pitch_increase_strong_200to400Hz.mp3,both,7.3
1,shepard,1,pitch_increase_strong_200to400Hz.mp3,audio,6.5
1,shepard,1,pitch_increase_mild_200to283Hz.mp3,audio,2.4
1,shepard,1,pitch_increase_mild_200to283Hz.mp3,both,4.1
1,shepard,1,shepard_falling_1.0.mp3,both,-10.0
1,shepard,1,shepard_rising_1.0.mp3,audio,9.8
1,shepard,2,pitch_constant_200to200Hz.mp3,haptic,0.0
1,shepard,2,shepard_rising_1.0.mp3,both,10.0
1,shepard,2,shepard_falling_1.0.mp3,haptic,8.3
1,shepard,2,pitch_increase_mild_200to283Hz.mp3,haptic,2.2
1,shepard,2,pitch_decrease_strong_200to100Hz.mp3,haptic,7.5
1,shepard,2,pitch_increase_strong_200to400Hz.mp3,audio,4.6
1,shepard,2,pitch_constant_200to200Hz.mp3,audio,0.0
1,shepard,2,pitch_increase_strong_200to400Hz.mp3,both,8.2
1,shepard,2,shepard_rising_1.0.mp3,haptic,0.0
1,shepard,2,pitch_decrease_strong_200to100Hz.mp3,audio,-7.4
1,shepard,2,pitch_increase_mild_200to283Hz.mp3,both,3.2
1,shepard,2,pitch_decrease_mild_200to141Hz.mp3,haptic,0.0
1,shepard,2,pitch_decrease_mild_200to141Hz.mp3,both,-3.8
1,shepard,2,pitch_constant_200to200Hz.mp3,both,0.0
1,shepard,2,pitch_increase_strong_200to400Hz.mp3,haptic,7.7
1,shepard,2,shepard_falling_1.0.mp3,both,-10.0
1,shepard,2,shepard_rising_1.0.mp3,audio,10.0
1,shepard,2,pitch_increase_mild_200to283Hz.mp3,audio,2.7
1,shepard,2,shepard_falling_1.0.mp3,audio,-8.1
1,shepard,2,pitch_decrease_mild_200to141Hz.mp3,audio,-2.3
1,shepard,2,pitch_decrease_strong_200to100Hz.mp3,both,-9.3
1,shepard,3,pitch_decrease_strong_200to100Hz.mp3,haptic,7.0
1,shepard,3,shepard_falling_1.0.mp3,both,-9.1
1,shepard,3,pitch_constant_200to200Hz.mp3,haptic,0.0
1,shepard,3,pitch_increase_mild_200to283Hz.mp3,both,3.5
1,shepard,3,pitch_increase_mild_200to283Hz.mp3,audio,5.8
1,shepard,3,pitch_decrease_mild_200to141Hz.mp3,audio,-4.2
1,shepard,3,shepard_rising_1.0.mp3,both,10.0
1,shepard,3,pitch_increase_mild_200to283Hz.mp3,haptic,5.8
1,shepard,3,pitch_increase_strong_200to400Hz.mp3,haptic,0.0
1,shepard,3,shepard_falling_1.0.mp3,audio,-10.0
1,shepard,3,pitch_increase_strong_200to400Hz.mp3,both,9.6
1,shepard,3,pitch_constant_200to200Hz.mp3,audio,0.0
1,shepard,3,pitch_decrease_mild_200to141Hz.mp3,haptic,0.0
1,shepard,3,pitch_increase_strong_200to400Hz.mp3,audio,9.1
1,shepard,3,shepard_falling_1.0.mp3,haptic,0.0
1,shepard,3,shepard_rising_1.0.mp3,haptic,-2.9
1,shepard,3,pitch_decrease_strong_200to100Hz.mp3,audio,-10.0
1,shepard,3,pitch_constant_200to200Hz.mp3,both,0.0
1,shepard,3,pitch_decrease_strong_200to100Hz.mp3,both,-10.0
1,shepard,3,pitch_decrease_mild_200to141Hz.mp3,both,-3.2
1,shepard,3,shepard_rising_1.0.mp3,audio,10.0
