Participant,Stimulus,Run,Filename,Modality,Score
2,risset,1,ramp_90to60BPM_8s_700Hz.mp3,audio,-3.1
2,risset,1,ramp_90to90BPM_8s_700Hz.mp3,audio,0.9
2,risset,1,ramp_90to120BPM_8s_700Hz.mp3,audio,4.1
2,risset,1,rissettrhythm reverse.mp3,both,-2.5
2,risset,1,rissettrhythm reverse.mp3,haptic,-1.9
2,risset,1,ramp_90to60BPM_8s_700Hz.mp3,both,-2.7
2,risset,1,ramp_90to110BPM_8s_700Hz.mp3,both,3.7
2,risset,1,ramp_90to120BPM_8s_700Hz.mp3,both,2.2
2,risset,1,rissettrhythm.mp3,haptic,1.7
2,risset,1,ramp_90to120BPM_8s_700Hz.mp3,haptic,3.7
2,risset,1,rissettrhythm.mp3,audio,3.6
2,risset,1,ramp_90to70BPM_8s_700Hz.mp3,both,-3.6
2,risset,1,ramp_90to110BPM_8s_700Hz.mp3,audio,2.0
2,risset,1,ramp_90to60BPM_8s_700Hz.mp3,haptic,-1.8
2,risset,1,ramp_90to70BPM_8s_700Hz.mp3,haptic,2.6
2,risset,1,rissettrhythm.mp3,both,3.5
2,risset,1,ramp_90to90BPM_8s_700Hz.mp3,haptic,1.5
2,risset,1,ramp_90to70BPM_8s_700Hz.mp3,audio,-1.8
2,risset,1,ramp_90to110BPM_8s_700Hz.mp3,haptic,2.7
2,risset,1,ramp_90to90BPM_8s_700Hz.mp3,both,0.0
2,risset,1,rissettrhythm reverse.mp3,audio,-1.8
2,risset,2,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
2,risset,2,ramp_90to90BPM_8s_700Hz.mp3,both,1.4
2,risset,2,rissettrhythm reverse.mp3,both,-2.1
2,risset,2,rissettrhythm.mp3,haptic,2.8
2,risset,2,ramp_90to60BPM_8s_700Hz.mp3,haptic,-3.0
2,risset,2,ramp_90to90BPM_8s_700Hz.mp3,haptic,2.8
2,risset,2,rissettrhythm reverse.mp3,audio,-1.7
2,risset,2,ramp_90to120BPM_8s_700Hz.mp3,haptic,3.6
2,risset,2,rissettrhythm.mp3,both,3.2
2,risset,2,ramp_90to110BPM_8s_700Hz.mp3,haptic,2.6
2,risset,2,ramp_90to120BPM_8s_700Hz.mp3,audio,3.6
2,risset,2,ramp_90to70BPM_8s_700Hz.mp3,audio,-4.5
2,risset,2,ramp_90to70BPM_8s_700Hz.mp3,both,-3.6
2,risset,2,ramp_90to60BPM_8s_700Hz.mp3,audio,-5.9
2,risset,2,rissettrhythm reverse.mp3,haptic,-2.1
2,risset,2,ramp_90to110BPM_8s_700Hz.mp3,audio,4.3
2,risset,2,rissettrhythm.mp3,audio,4.1
2,risset,2,ramp_90to60BPM_8s_700Hz.mp3,both,-4.7
2,risset,2,ramp_90to120BPM_8s_700Hz.mp3,both,4.4
2,risset,2,ramp_90to70BPM_8s_700Hz.mp3,haptic,-1.8
2,risset,2,ramp_90to110BPM_8s_700Hz.mp3,both,3.8
2,risset,3,ramp_90to60BPM_8s_700Hz.mp3,audio,-5.5
2,risset,3,ramp_90to70BPM_8s_700Hz.mp3,both,-3.8
2,risset,3,ramp_90to70BPM_8s_700Hz.mp3,haptic,1.8
2,risset,3,rissettrhythm reverse.mp3,both,1.8
2,risset,3,rissettrhythm reverse.mp3,haptic,1.6
2,risset,3,ramp_90to60BPM_8s_700Hz.mp3,haptic,-1.8
2,risset,3,ramp_90to90BPM_8s_700Hz.mp3,both,2.3
2,risset,3,ramp_90to90BPM_8s_700Hz.mp3,audio,1.0
2,risset,3,ramp_90to120BPM_8s_700Hz.mp3,audio,7.1
2,risset,3,ramp_90to70BPM_8s_700Hz.mp3,audio,-5.8
2,risset,3,rissettrhythm.mp3,audio,4.5
2,risset,3,rissettrhythm.mp3,haptic,1.9
2,risset,3,ramp_90to90BPM_8s_700Hz.mp3,haptic,0.0
2,risset,3,ramp_90to110BPM_8s_700Hz.mp3,both,3.4
2,risset,3,ramp_90to120BPM_8s_700Hz.mp3,haptic,3.6
2,risset,3,ramp_90to110BPM_8s_700Hz.mp3,haptic,2.1
2,risset,3,ramp_90to120BPM_8s_700Hz.mp3,both,3.3
2,risset,3,rissettrhythm reverse.mp3,audio,-2.9
2,risset,3,ramp_90to110BPM_8s_700Hz.mp3,audio,4.0
2,risset,3,ramp_90to60BPM_8s_700Hz.mp3,both,-2.8
2,risset,3,rissettrhythm.mp3,both,2.7
