Participant,Block,Stimulus,Modality,Rank,Filename,Score
5,3,shepard,haptic,1,pitch_decrease_strong_200to100Hz.mp3,-4.0
5,3,shepard,haptic,2,shepard_falling_1.5.mp3,-3.0
5,3,shepard,haptic,3,pitch_decrease_mild_200to141Hz.mp3,-3.0
5,3,shepard,haptic,4,shepard_falling_1.0.mp3,-2.0
5,3,shepard,haptic,5,pitch_constant_200to200Hz.mp3,0.0
5,3,shepard,haptic,6,shepard_rising_1.5.mp3,2.0
5,3,shepard,haptic,7,pitch_increase_strong_200to400Hz.mp3,3.0
5,3,shepard,haptic,8,pitch_increase_mild_200to283Hz.mp3,3.0
5,3,shepard,haptic,9,shepard_rising_1.0.mp3,4.0
