Participant,Stimulus,Run,Filename,Modality,Score
9,risset,1,rissettrhythm.mp3,audio,3.9
9,risset,1,ramp_90to70BPM_8s_700Hz.mp3,both,-4.2
9,risset,1,rissettrhythm-1.5.mp3,both,5.9
9,risset,1,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
9,risset,1,rissettrhythm reverse.mp3,audio,-8.0
9,risset,1,rissettrhythm reverse-1.5.mp3,both,-5.9
9,risset,1,ramp_90to70BPM_8s_700Hz.mp3,haptic,3.0
9,risset,1,rissettrhythm.mp3,both,1.2
9,risset,1,ramp_90to110BPM_8s_700Hz.mp3,haptic,1.5
9,risset,1,rissettrhythm-1.5.mp3,audio,8.5
9,risset,1,ramp_90to70BPM_8s_700Hz.mp3,audio,-4.6
9,risset,1,ramp_90to120BPM_8s_700Hz.mp3,audio,7.1
9,risset,1,rissettrhythm reverse.mp3,haptic,1.6
9,risset,1,ramp_90to110BPM_8s_700Hz.mp3,audio,2.5
9,risset,1,ramp_90to90BPM_8s_700Hz.mp3,haptic,2.1
9,risset,1,ramp_90to120BPM_8s_700Hz.mp3,both,5.6
9,risset,1,ramp_90to60BPM_8s_700Hz.mp3,both,-6.9
9,risset,1,rissettrhythm.mp3,haptic,-3.6
9,risset,1,ramp_90to90BPM_8s_700Hz.mp3,both,0.0
9,risset,1,rissettrhythm-1.5.mp3,haptic,1.0
9,risset,1,ramp_90to60BPM_8s_700Hz.mp3,haptic,-7.0
9,risset,1,ramp_90to60BPM_8s_700Hz.mp3,audio,-5.6
9,risset,1,rissettrhythm reverse-1.5.mp3,audio,-7.2
9,risset,1,rissettrhythm reverse-1.5.mp3,haptic,2.5
9,risset,1,ramp_90to110BPM_8s_700Hz.mp3,both,4.5
9,risset,1,ramp_90to120BPM_8s_700Hz.mp3,haptic,2.4
9,risset,1,rissettrhythm reverse.mp3,both,-3.8
9,risset,2,rissettrhythm.mp3,both,1.8
9,risset,2,rissettrhythm.mp3,audio,3.2
9,risset,2,ramp_90to110BPM_8s_700Hz.mp3,both,6.1
9,risset,2,rissettrhythm reverse-1.5.mp3,audio,-6.4
9,risset,2,ramp_90to120BPM_8s_700Hz.mp3,haptic,5.2
9,risset,2,rissettrhythm.mp3,haptic,0.0
9,risset,2,ramp_90to70BPM_8s_700Hz.mp3,haptic,-5.6
9,risset,2,ramp_90to60BPM_8s_700Hz.mp3,audio,-4.2
9,risset,2,ramp_90to60BPM_8s_700Hz.mp3,haptic,-4.8
9,risset,2,rissettrhythm reverse.mp3,both,-4.9
9,risset,2,ramp_90to110BPM_8s_700Hz.mp3,haptic,2.5
9,risset,2,ramp_90to60BPM_8s_700Hz.mp3,both,-3.6
9,risset,2,ramp_90to120BPM_8s_700Hz.mp3,both,4.7
9,risset,2,rissettrhythm-1.5.mp3,both,8.3
9,risset,2,ramp_90to90BPM_8s_700Hz.mp3,both,0.0
9,risset,2,ramp_90to70BPM_8s_700Hz.mp3,audio,-1.9
9,risset,2,ramp_90to90BPM_8s_700Hz.mp3,haptic,4.6
9,risset,2,ramp_90to110BPM_8s_700Hz.mp3,audio,2.7
9,risset,2,rissettrhythm reverse-1.5.mp3,both,-7.7
9,risset,2,rissettrhythm reverse.mp3,audio,-7.5
9,risset,2,rissettrhythm reverse.mp3,haptic,1.6
9,risset,2,rissettrhythm reverse-1.5.mp3,haptic,2.5
9,risset,2,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
9,risset,2,ramp_90to120BPM_8s_700Hz.mp3,audio,6.6
9,risset,2,rissettrhythm-1.5.mp3,audio,8.7
9,risset,2,ramp_90to70BPM_8s_700Hz.mp3,both,-6.5
9,risset,2,rissettrhythm-1.5.mp3,haptic,6.3
9,risset,3,ramp_90to60BPM_8s_700Hz.mp3,audio,-3.1
9,risset,3,ramp_90to60BPM_8s_700Hz.mp3,both,-6.0
9,risset,3,ramp_90to110BPM_8s_700Hz.mp3,haptic,8.3
9,risset,3,ramp_90to70BPM_8s_700Hz.mp3,haptic,-3.1
9,risset,3,rissettrhythm-1.5.mp3,both,10.0
9,risset,3,rissettrhythm reverse.mp3,audio,-4.8
9,risset,3,ramp_90to90BPM_8s_700Hz.mp3,both,2.6
9,risset,3,ramp_90to120BPM_8s_700Hz.mp3,haptic,9.3
9,risset,3,ramp_90to110BPM_8s_700Hz.mp3,audio,8.2
9,risset,3,rissettrhythm reverse-1.5.mp3,audio,-2.5
9,risset,3,ramp_90to120BPM_8s_700Hz.mp3,audio,5.1
9,risset,3,rissettrhythm-1.5.mp3,haptic,1.7
9,risset,3,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
9,risset,3,rissettrhythm.mp3,audio,1.8
9,risset,3,ramp_90to60BPM_8s_700Hz.mp3,haptic,-4.5
9,risset,3,rissettrhythm reverse.mp3,haptic,-3.0
9,risset,3,rissettrhythm-1.5.mp3,audio,6.3
9,risset,3,rissettrhythm reverse-1.5.mp3,haptic,2.4
9,risset,3,ramp_90to70BPM_8s_700Hz.mp3,both,-4.2
9,risset,3,rissettrhythm reverse.mp3,both,-3.4
9,risset,3,rissettrhythm.mp3,haptic,6.6
9,risset,3,rissettrhythm.mp3,both,8.2
9,risset,3,ramp_90to120BPM_8s_700Hz.mp3,both,4.6
9,risset,3,ramp_90to70BPM_8s_700Hz.mp3,audio,-4.2
9,risset,3,ramp_90to110BPM_8s_700Hz.mp3,both,5.0
9,risset,3,rissettrhythm reverse-1.5.mp3,both,8.2
9,risset,3,ramp_90to90BPM_8s_700Hz.mp3,haptic,0.0
