Participant,Stimulus,Run,Filename,Modality,Score
4,shepard,1,pitch_increase_strong_200to400Hz.mp3,audio,4.4
4,shepard,1,pitch_constant_200to200Hz.mp3,both,0.0
4,shepard,1,pitch_decrease_mild_200to141Hz.mp3,both,-5.6
4,shepard,1,pitch_increase_mild_200to283Hz.mp3,audio,4.2
4,shepard,1,shepard_falling_1.5.mp3,haptic,0.0
4,shepard,1,pitch_constant_200to200Hz.mp3,haptic,0.0
4,shepard,1,shepard_falling_1.5.mp3,audio,-6.3
4,shepard,1,shepard_falling_1.0.mp3,haptic,0.0
4,shepard,1,pitch_decrease_strong_200to100Hz.mp3,both,-7.0
4,shepard,1,pitch_increase_mild_200to283Hz.mp3,both,3.1
4,shepard,1,shepard_rising_1.0.mp3,both,9.0
4,shepard,1,pitch_decrease_mild_200to141Hz.mp3,audio,-4.9
4,shepard,1,pitch_decrease_mild_200to141Hz.mp3,haptic,-1.7
4,shepard,1,shepard_rising_1.5.mp3,both,8.4
4,shepard,1,shepard_rising_1.0.mp3,haptic,0.0
4,shepard,1,pitch_increase_strong_200to400Hz.mp3,haptic,-7.6
4,shepard,1,shepard_rising_1.0.mp3,audio,7.8
4,shepard,1,shepard_rising_1.5.mp3,audio,9.7
4,shepard,1,pitch_increase_mild_200to283Hz.mp3,haptic,0.0
4,shepard,1,shepard_rising_1.5.mp3,haptic,2.5
4,shepard,1,shepard_falling_1.0.mp3,both,-5.1
4,shepard,1,pitch_constant_200to200Hz.mp3,audio,0.0
4,shepard,1,shepard_falling_1.5.mp3,both,-5.7
4,shepard,1,shepard_falling_1.0.mp3,audio,-4.6
4,shepard,1,pitch_increase_strong_200to400Hz.mp3,both,5.1
4,shepard,1,pitch_decrease_strong_200to100Hz.mp3,haptic,-5.2
4,shepard,1,pitch_decrease_strong_200to100Hz.mp3,audio,-6.0
4,shepard,2,shepard_rising_1.0.mp3,both,8.3
4,shepard,2,pitch_constant_200to200Hz.mp3,both,0.0
4,shepard,2,shepard_rising_1.0.mp3,audio,7.9
4,shepard,2,pitch_increase_strong_200to400Hz.mp3,both,6.1
4,shepard,2,pitch_increase_strong_200to400Hz.mp3,haptic,-7.4
4,shepard,2,shepard_falling_1.0.mp3,haptic,0.0
4,shepard,2,pitch_constant_200to200Hz.mp3,audio,0.0
4,shepard,2,pitch_increase_mild_200to283Hz.mp3,both,5.1
4,shepard,2,pitch_decrease_mild_200to141Hz.mp3,haptic,-4.6
4,shepard,2,pitch_constant_200to200Hz.mp3,haptic,0.0
4,shepard,2,pitch_decrease_strong_200to100Hz.mp3,haptic,-6.1
4,shepard,2,pitch_decrease_mild_200to141Hz.mp3,audio,-5.6
4,shepard,2,shepard_falling_1.0.mp3,both,-6.5
4,shepard,2,shepard_rising_1.5.mp3,audio,8.1
4,shepard,2,pitch_increase_strong_200to400Hz.mp3,audio,3.9
4,shepard,2,shepard_falling_1.5.mp3,both,-5.4
4,shepard,2,shepard_rising_1.0.mp3,haptic,0.0
4,shepard,2,shepard_falling_1.5.mp3,haptic,1.6
4,shepard,2,shepard_rising_1.5.mp3,both,8.6
4,shepard,2,pitch_increase_mild_200to283Hz.mp3,haptic,-3.9
4,shepard,2,pitch_decrease_strong_200to100Hz.mp3,audio,-5.2
4,shepard,2,pitch_increase_mild_200to283Hz.mp3,audio,3.5
4,shepard,2,pitch_decrease_strong_200to100Hz.mp3,both,-4.1
4,shepard,2,shepard_falling_1.0.mp3,audio,-5.0
4,shepard,2,shepard_falling_1.5.mp3,audio,-5.1
4,shepard,2,pitch_decrease_mild_200to141Hz.mp3,both,-3.7
4,shepard,2,shepard_rising_1.5.mp3,haptic,3.3
4,shepard,3,pitch_decrease_strong_200to100Hz.mp3,audio,-5.3
4,shepard,3,shepard_rising_1.5.mp3,both,7.0
4,shepard,3,shepard_rising_1.0.mp3,haptic,0.0
4,shepard,3,shepard_falling_1.0.mp3,both,-4.2
4,shepard,3,shepard_rising_1.0.mp3,both,7.6
4,shepard,3,pitch_decrease_strong_200to100Hz.mp3,both,-5.3
4,shepard,3,shepard_falling_1.5.mp3,both,-4.2
4,shepard,3,pitch_increase_strong_200to400Hz.mp3,haptic,-7.5
4,shepard,3,pitch_decrease_mild_200to141Hz.mp3,both,-3.6
4,shepard,3,pitch_constant_200to200Hz.mp3,both,0.0
4,shepard,3,shepard_falling_1.0.mp3,audio,-5.2
4,shepard,3,shepard_falling_1.0.mp3,haptic,0.0
4,shepard,3,pitch_increase_mild_200to283Hz.mp3,haptic,-6.5
4,shepard,3,pitch_increase_strong_200to400Hz.mp3,audio,5.3
4,shepard,3,shepard_falling_1.5.mp3,haptic,0.9
4,shepard,3,pitch_decrease_mild_200to141Hz.mp3,audio,-3.8
4,shepard,3,shepard_rising_1.5.mp3,haptic,0.0
4,shepard,3,pitch_increase_mild_200to283Hz.mp3,audio,2.2
4,shepard,3,shepard_rising_1.5.mp3,audio,8.6
4,shepard,3,pitch_decrease_mild_200to141Hz.mp3,haptic,0.0
4,shepard,3,pitch_constant_200to200Hz.mp3,haptic,0.0
4,shepard,3,pitch_constant_200to200Hz.mp3,audio,-0.7
4,shepard,3,pitch_increase_strong_200to400Hz.mp3,both,1.5
4,shepard,3,shepard_rising_1.0.mp3,audio,5.9
4,shepard,3,pitch_increase_mild_200to283Hz.mp3,both,0.0
4,shepard,3,pitch_decrease_strong_200to100Hz.mp3,haptic,0.0
4,shepard,3,shepard_falling_1.5.mp3,audio,-5.2
