Participant,Stimulus,Run,Filename,Modality,Score
2,shepard,1,pitch_constant_220to220Hz.wav,haptic,-4.4
2,shepard,1,pitch_decrease_mild_220to156Hz.wav,audio,-5.2
2,shepard,1,shepard_rising_haptic.wav,haptic,0.0
2,shepard,1,pitch_increase_mild_220to311Hz.wav,both,8.6
2,shepard,1,shepard_rising_haptic.wav,audio,2.3
2,shepard,1,pitch_increase_strong_220to440Hz.wav,audio,8.5
2,shepard,1,pitch_decrease_strong_220to110Hz.wav,haptic,0.0
2,shepard,1,shepard_falling_haptic.wav,audio,-7.2
2,shepard,1,pitch_increase_strong_220to440Hz.wav,both,8.1
2,shepard,1,shepard_rising_haptic.wav,both,0.0
2,shepard,1,pitch_increase_mild_220to311Hz.wav,haptic,-5.7
2,shepard,1,shepard_falling_haptic.wav,haptic,0.0
2,shepard,1,shepard_falling_haptic.wav,both,-9.1
2,shepard,1,pitch_increase_strong_220to440Hz.wav,haptic,-6.4
2,shepard,1,pitch_decrease_mild_220to156Hz.wav,both,-3.9
2,shepard,1,pitch_increase_mild_220to311Hz.wav,audio,8.1
2,shepard,1,pitch_decrease_mild_220to156Hz.wav,haptic,0.0
2,shepard,1,pitch_decrease_strong_220to110Hz.wav,audio,-7.1
2,shepard,1,pitch_constant_220to220Hz.wav,audio,4.7
2,shepard,1,pitch_decrease_strong_220to110Hz.wav,both,-6.4
2,shepard,1,pitch_constant_220to220Hz.wav,both,3.7
2,shepard,2,pitch_decrease_strong_220to110Hz.wav,haptic,0.0
2,shepard,2,shepard_falling_haptic.wav,both,-6.8
2,shepard,2,pitch_decrease_mild_220to156Hz.wav,both,-4.0
2,shepard,2,pitch_increase_mild_220to311Hz.wav,audio,6.5
2,shepard,2,pitch_increase_mild_220to311Hz.wav,haptic,-2.8
2,shepard,2,pitch_decrease_mild_220to156Hz.wav,haptic,2.6
2,shepard,2,shepard_rising_haptic.wav,both,2.6
2,shepard,2,pitch_decrease_mild_220to156Hz.wav,audio,-4.8
2,shepard,2,pitch_increase_strong_220to440Hz.wav,haptic,-5.8
2,shepard,2,pitch_increase_mild_220to311Hz.wav,both,7.1
2,shepard,2,pitch_decrease_strong_220to110Hz.wav,audio,-6.7
2,shepard,2,pitch_increase_strong_220to440Hz.wav,audio,8.7
2,shepard,2,pitch_constant_220to220Hz.wav,haptic,4.2
2,shepard,2,shepard_falling_haptic.wav,haptic,-4.5
2,shepard,2,pitch_increase_strong_220to440Hz.wav,both,6.7
2,shepard,2,pitch_decrease_strong_220to110Hz.wav,both,-6.2
2,shepard,2,shepard_falling_haptic.wav,audio,-2.7
2,shepard,2,pitch_constant_220to220Hz.wav,both,1.4
2,shepard,2,shepard_rising_haptic.wav,haptic,-2.1
2,shepard,2,shepard_rising_haptic.wav,audio,-1.0
2,shepard,2,pitch_constant_220to220Hz.wav,audio,0.0
2,shepard,3,pitch_constant_220to220Hz.wav,audio,0.0
2,shepard,3,pitch_decrease_strong_220to110Hz.wav,both,-5.9
2,shepard,3,pitch_constant_220to220Hz.wav,haptic,0.0
2,shepard,3,pitch_decrease_strong_220to110Hz.wav,audio,-5.1
2,shepard,3,pitch_decrease_strong_220to110Hz.wav,haptic,0.0
2,shepard,3,pitch_decrease_mild_220to156Hz.wav,audio,-7.7
2,shepard,3,pitch_decrease_mild_220to156Hz.wav,haptic,5.1
2,shepard,3,pitch_increase_strong_220to440Hz.wav,audio,8.9
2,shepard,3,shepard_falling_haptic.wav,audio,-5.7
2,shepard,3,pitch_increase_strong_220to440Hz.wav,haptic,-3.2
2,shepard,3,pitch_increase_mild_220to311Hz.wav,both,8.4
2,shepard,3,pitch_increase_strong_220to440Hz.wav,both,7.9
2,shepard,3,pitch_increase_mild_220to311Hz.wav,haptic,-3.8
2,shepard,3,shepard_falling_haptic.wav,haptic,-0.8
2,shepard,3,shepard_rising_haptic.wav,haptic,-1.1
2,shepard,3,shepard_falling_haptic.wav,both,-4.1
2,shepard,3,pitch_constant_220to220Hz.wav,both,0.0
2,shepard,3,pitch_increase_mild_220to311Hz.wav,audio,5.3
2,shepard,3,shepard_rising_haptic.wav,both,2.7
2,shepard,3,shepard_rising_haptic.wav,audio,2.6
2,shepard,3,pitch_decrease_mild_220to156Hz.wav,both,-4.6
