Participant,Stimulus,Run,Filename,Modality,Score
4,risset,1,rissettrhythm.mp3,audio,2.2
4,risset,1,ramp_90to90BPM_8s_700Hz.mp3,both,1.5
4,risset,1,rissettrhythm reverse-1.5.mp3,both,-1.1
4,risset,1,rissettrhythm-1.5.mp3,both,2.5
4,risset,1,ramp_90to120BPM_8s_700Hz.mp3,both,2.3
4,risset,1,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
4,risset,1,rissettrhythm reverse.mp3,audio,-0.5
4,risset,1,rissettrhythm.mp3,both,0.7
4,risset,1,ramp_90to60BPM_8s_700Hz.mp3,both,-1.1
4,risset,1,ramp_90to110BPM_8s_700Hz.mp3,haptic,1.7
4,risset,1,ramp_90to110BPM_8s_700Hz.mp3,both,1.7
4,risset,1,rissettrhythm reverse-1.5.mp3,audio,-1.4
4,risset,1,ramp_90to60BPM_8s_700Hz.mp3,haptic,-1.5
4,risset,1,ramp_90to60BPM_8s_700Hz.mp3,audio,-0.5
4,risset,1,ramp_90to120BPM_8s_700Hz.mp3,haptic,1.4
4,risset,1,rissettrhythm reverse.mp3,haptic,0.0
4,risset,1,rissettrhythm-1.5.mp3,haptic,0.0
4,risset,1,ramp_90to120BPM_8s_700Hz.mp3,audio,1.0
4,risset,1,rissettrhythm reverse.mp3,both,-1.0
4,risset,1,rissettrhythm reverse-1.5.mp3,haptic,0.0
4,risset,1,ramp_90to70BPM_8s_700Hz.mp3,both,-0.9
4,risset,1,ramp_90to70BPM_8s_700Hz.mp3,haptic,-0.8
4,risset,1,ramp_90to90BPM_8s_700Hz.mp3,haptic,0.0
4,risset,1,ramp_90to70BPM_8s_700Hz.mp3,audio,-0.8
4,risset,1,rissettrhythm-1.5.mp3,audio,2.5
4,risset,1,rissettrhythm.mp3,haptic,0.0
4,risset,1,ramp_90to110BPM_8s_700Hz.mp3,audio,1.3
4,risset,2,ramp_90to110BPM_8s_700Hz.mp3,both,0.0
4,risset,2,rissettrhythm reverse.mp3,haptic,0.0
4,risset,2,rissettrhythm reverse.mp3,both,-0.6
4,risset,2,ramp_90to120BPM_8s_700Hz.mp3,both,1.4
4,risset,2,rissettrhythm reverse-1.5.mp3,audio,-0.7
4,risset,2,rissettrhythm-1.5.mp3,haptic,0.0
4,risset,2,ramp_90to60BPM_8s_700Hz.mp3,both,-1.2
4,risset,2,ramp_90to60BPM_8s_700Hz.mp3,audio,-1.9
4,risset,2,ramp_90to110BPM_8s_700Hz.mp3,haptic,1.0
4,risset,2,rissettrhythm reverse.mp3,audio,-0.5
4,risset,2,rissettrhythm reverse-1.5.mp3,haptic,0.0
4,risset,2,rissettrhythm.mp3,both,1.6
4,risset,2,ramp_90to120BPM_8s_700Hz.mp3,audio,1.7
4,risset,2,ramp_90to90BPM_8s_700Hz.mp3,both,0.5
4,risset,2,ramp_90to120BPM_8s_700Hz.mp3,haptic,0.7
4,risset,2,ramp_90to110BPM_8s_700Hz.mp3,audio,1.4
4,risset,2,rissettrhythm reverse-1.5.mp3,both,-0.2
4,risset,2,rissettrhythm.mp3,audio,0.9
4,risset,2,ramp_90to60BPM_8s_700Hz.mp3,haptic,-1.5
4,risset,2,rissettrhythm-1.5.mp3,both,2.6
4,risset,2,ramp_90to70BPM_8s_700Hz.mp3,haptic,-0.5
4,risset,2,rissettrhythm.mp3,haptic,0.0
4,risset,2,ramp_90to70BPM_8s_700Hz.mp3,audio,-0.5
4,risset,2,ramp_90to70BPM_8s_700Hz.mp3,both,-1.5
4,risset,2,ramp_90to90BPM_8s_700Hz.mp3,haptic,0.0
4,risset,2,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
4,risset,2,rissettrhythm-1.5.mp3,audio,3.1
4,risset,3,rissettrhythm reverse-1.5.mp3,audio,-0.7
4,risset,3,rissettrhythm.mp3,audio,2.1
4,risset,3,ramp_90to90BPM_8s_700Hz.mp3,both,0.0
4,risset,3,rissettrhythm-1.5.mp3,haptic,0.0
4,risset,3,ramp_90to70BPM_8s_700Hz.mp3,audio,-1.2
4,risset,3,ramp_90to120BPM_8s_700Hz.mp3,haptic,0.5
4,risset,3,ramp_90to110BPM_8s_700Hz.mp3,both,1.3
4,risset,3,ramp_90to70BPM_8s_700Hz.mp3,haptic,-1.1
4,risset,3,rissettrhythm.mp3,haptic,0.0
4,risset,3,ramp_90to120BPM_8s_700Hz.mp3,audio,1.1
4,risset,3,ramp_90to110BPM_8s_700Hz.mp3,haptic,0.5
4,risset,3,ramp_90to90BPM_8s_700Hz.mp3,audio,0.6
4,risset,3,rissettrhythm reverse.mp3,audio,-0.8
4,risset,3,ramp_90to60BPM_8s_700Hz.mp3,both,-1.6
4,risset,3,ramp_90to70BPM_8s_700Hz.mp3,both,-1.1
4,risset,3,ramp_90to110BPM_8s_700Hz.mp3,audio,1.9
4,risset,3,rissettrhythm-1.5.mp3,audio,1.8
4,risset,3,ramp_90to90BPM_8s_700Hz.mp3,haptic,0.0
4,risset,3,ramp_90to60BPM_8s_700Hz.mp3,audio,-1.5
4,risset,3,rissettrhythm reverse.mp3,both,-0.6
4,risset,3,rissettrhythm-1.5.mp3,both,1.9
4,risset,3,rissettrhythm reverse-1.5.mp3,both,-2.3
4,risset,3,rissettrhythm reverse-1.5.mp3,haptic,0.0
4,risset,3,ramp_90to120BPM_8s_700Hz.mp3,both,1.8
4,risset,3,ramp_90to60BPM_8s_700Hz.mp3,haptic,-1.6
4,risset,3,rissettrhythm.mp3,both,0.0
4,risset,3,rissettrhythm reverse.mp3,haptic,0.0
