Participant,Stimulus,Run,Filename,Modality,Score
1,shepard,1,pitch_decrease_mild_220to156Hz.wav,haptic,4.5
1,shepard,1,shepard_falling_haptic.wav,haptic,-4.2
1,shepard,1,pitch_decrease_mild_220to156Hz.wav,both,-4.3
1,shepard,1,pitch_constant_220to220Hz.wav,haptic,0.0
1,shepard,1,pitch_increase_strong_220to440Hz.wav,audio,8.7
1,shepard,1,pitch_increase_strong_220to440Hz.wav,both,10.0
1,shepard,1,shepard_rising_haptic.wav,haptic,-3.4
1,shepard,1,pitch_increase_mild_220to311Hz.wav,haptic,-3.2
1,shepard,1,pitch_constant_220to220Hz.wav,audio,0.0
1,shepard,1,shepard_falling_haptic.wav,both,-5.0
1,shepard,1,shepard_rising_haptic.wav,both,5.5
1,shepard,1,shepard_falling_haptic.wav,audio,-4.2
1,shepard,1,pitch_decrease_strong_220to110Hz.wav,haptic,0.0
1,shepard,1,pitch_decrease_strong_220to110Hz.wav,both,-9.8
1,shepard,1,shepard_rising_haptic.wav,audio,3.6
1,shepard,1,pitch_decrease_strong_220to110Hz.wav,audio,-7.3
1,shepard,1,pitch_decrease_mild_220to156Hz.wav,audio,-5.1
1,shepard,1,pitch_constant_220to220Hz.wav,both,1.5
1,shepard,1,pitch_increase_mild_220to311Hz.wav,both,5.6
1,shepard,1,pitch_increase_strong_220to440Hz.wav,haptic,8.6
1,shepard,1,pitch_increase_mild_220to311Hz.wav,audio,4.6
1,shepard,2,pitch_increase_mild_220to311Hz.wav,audio,4.6
1,shepard,2,shepard_falling_haptic.wav,haptic,-3.6
1,shepard,2,shepard_rising_haptic.wav,both,4.2
1,shepard,2,pitch_constant_220to220Hz.wav,haptic,0.0
1,shepard,2,shepard_rising_haptic.wav,haptic,-2.7
1,shepard,2,pitch_increase_strong_220to440Hz.wav,haptic,8.5
1,shepard,2,pitch_decrease_strong_220to110Hz.wav,audio,-8.4
1,shepard,2,pitch_increase_mild_220to311Hz.wav,both,7.8
1,shepard,2,shepard_falling_haptic.wav,both,-4.9
1,shepard,2,pitch_decrease_strong_220to110Hz.wav,both,-9.4
1,shepard,2,shepard_rising_haptic.wav,audio,3.8
1,shepard,2,pitch_decrease_mild_220to156Hz.wav,audio,-3.2
1,shepard,2,pitch_increase_strong_220to440Hz.wav,both,9.1
1,shepard,2,pitch_constant_220to220Hz.wav,audio,0.0
1,shepard,2,pitch_decrease_strong_220to110Hz.wav,haptic,0.0
1,shepard,2,shepard_falling_haptic.wav,audio,-3.1
1,shepard,2,pitch_decrease_mild_220to156Hz.wav,haptic,-2.4
1,shepard,2,pitch_increase_strong_220to440Hz.wav,audio,6.5
1,shepard,2,pitch_constant_220to220Hz.wav,both,0.0
1,shepard,2,pitch_decrease_mild_220to156Hz.wav,both,-6.9
1,shepard,2,pitch_increase_mild_220to311Hz.wav,haptic,6.8
1,shepard,3,pitch_constant_220to220Hz.wav,audio,0.0
1,shepard,3,shepard_falling_haptic.wav,both,-4.6
1,shepard,3,pitch_decrease_strong_220to110Hz.wav,both,-9.0
1,shepard,3,shepard_rising_haptic.wav,haptic,-4.3
1,shepard,3,pitch_decrease_strong_220to110Hz.wav,audio,-8.2
1,shepard,3,pitch_constant_220to220Hz.wav,haptic,0.0
1,shepard,3,pitch_decrease_mild_220to156Hz.wav,both,-3.7
1,shepard,3,pitch_constant_220to220Hz.wav,both,0.0
1,shepard,3,pitch_decrease_strong_220to110Hz.wav,haptic,-4.2
1,shepard,3,pitch_increase_strong_220to440Hz.wav,haptic,7.4
1,shepard,3,pitch_decrease_mild_220to156Hz.wav,audio,-7.0
1,shepard,3,shepard_falling_haptic.wav,audio,-4.4
1,shepard,3,pitch_decrease_mild_220to156Hz.wav,haptic,-3.5
1,shepard,3,pitch_increase_mild_220to311Hz.wav,both,4.9
1,shepard,3,pitch_increase_mild_220to311Hz.wav,haptic,6.4
1,shepard,3,shepard_falling_haptic.wav,haptic,-3.6
1,shepard,3,pitch_increase_mild_220to311Hz.wav,audio,5.5
1,shepard,3,shepard_rising_haptic.wav,audio,-3.5
1,shepard,3,pitch_increase_strong_220to440Hz.wav,both,9.4
1,shepard,3,pitch_increase_strong_220to440Hz.wav,audio,9.1
1,shepard,3,shepard_rising_haptic.wav,both,3.8
