Participant,Stimulus,Run,Filename,Modality,Score
2,risset,1,ramp_90to120BPM_12s_210Hz.wav,audio,3.0
2,risset,1,risset_decelerating_haptic.wav,haptic,-6.2
2,risset,1,ramp_90to110BPM_12s_210Hz.wav,audio,1.1
2,risset,1,risset_accelerating_haptic.wav,haptic,8.1
2,risset,1,ramp_90to60BPM_12s_210Hz.wav,both,-3.2
2,risset,1,ramp_90to120BPM_12s_210Hz.wav,both,4.5
2,risset,1,ramp_90to110BPM_12s_210Hz.wav,both,2.5
2,risset,1,ramp_90to90BPM_12s_210Hz.wav,haptic,0.0
2,risset,1,risset_accelerating_haptic.wav,audio,9.1
2,risset,1,risset_accelerating_haptic.wav,both,9.3
2,risset,1,ramp_90to120BPM_12s_210Hz.wav,haptic,0.0
2,risset,1,ramp_90to90BPM_12s_210Hz.wav,both,0.0
2,risset,1,risset_decelerating_haptic.wav,both,-8.1
2,risset,1,ramp_90to60BPM_12s_210Hz.wav,audio,0.0
2,risset,1,ramp_90to60BPM_12s_210Hz.wav,haptic,-3.8
2,risset,1,ramp_90to90BPM_12s_210Hz.wav,audio,0.0
2,risset,1,ramp_90to70BPM_12s_210Hz.wav,audio,-5.8
2,risset,1,risset_decelerating_haptic.wav,audio,-8.0
2,risset,1,ramp_90to70BPM_12s_210Hz.wav,haptic,0.0
2,risset,1,ramp_90to70BPM_12s_210Hz.wav,both,-2.7
2,risset,1,ramp_90to110BPM_12s_210Hz.wav,haptic,6.7
2,risset,2,ramp_90to70BPM_12s_210Hz.wav,haptic,-3.1
2,risset,2,risset_accelerating_haptic.wav,haptic,8.5
2,risset,2,ramp_90to120BPM_12s_210Hz.wav,haptic,4.6
2,risset,2,ramp_90to110BPM_12s_210Hz.wav,audio,3.6
2,risset,2,risset_decelerating_haptic.wav,audio,-7.9
2,risset,2,risset_decelerating_haptic.wav,both,-6.7
2,risset,2,ramp_90to60BPM_12s_210Hz.wav,audio,0.0
2,risset,2,ramp_90to60BPM_12s_210Hz.wav,haptic,-5.6
2,risset,2,ramp_90to120BPM_12s_210Hz.wav,both,6.3
2,risset,2,ramp_90to110BPM_12s_210Hz.wav,haptic,0.0
2,risset,2,ramp_90to110BPM_12s_210Hz.wav,both,3.3
2,risset,2,ramp_90to90BPM_12s_210Hz.wav,haptic,0.0
2,risset,2,ramp_90to70BPM_12s_210Hz.wav,audio,-4.4
2,risset,2,ramp_90to120BPM_12s_210Hz.wav,audio,6.7
2,risset,2,ramp_90to90BPM_12s_210Hz.wav,audio,0.0
2,risset,2,ramp_90to70BPM_12s_210Hz.wav,both,-3.7
2,risset,2,risset_accelerating_haptic.wav,audio,7.8
2,risset,2,risset_accelerating_haptic.wav,both,8.8
2,risset,2,risset_decelerating_haptic.wav,haptic,-6.7
2,risset,2,ramp_90to60BPM_12s_210Hz.wav,both,-3.2
2,risset,2,ramp_90to90BPM_12s_210Hz.wav,both,0.0
2,risset,3,ramp_90to120BPM_12s_210Hz.wav,audio,7.4
2,risset,3,ramp_90to70BPM_12s_210Hz.wav,audio,0.0
2,risset,3,risset_accelerating_haptic.wav,audio,-6.8
2,risset,3,risset_decelerating_haptic.wav,audio,-7.8
2,risset,3,ramp_90to60BPM_12s_210Hz.wav,audio,0.0
2,risset,3,ramp_90to60BPM_12s_210Hz.wav,both,0.0
2,risset,3,ramp_90to110BPM_12s_210Hz.wav,haptic,1.6
2,risset,3,risset_decelerating_haptic.wav,both,-8.1
2,risset,3,ramp_90to110BPM_12s_210Hz.wav,audio,0.0
2,risset,3,risset_decelerating_haptic.wav,haptic,-8.5
2,risset,3,ramp_90to70BPM_12s_210Hz.wav,haptic,-5.3
2,risset,3,ramp_90to120BPM_12s_210Hz.wav,both,3.5
2,risset,3,risset_accelerating_haptic.wav,both,8.3
2,risset,3,ramp_90to120BPM_12s_210Hz.wav,haptic,3.0
2,risset,3,ramp_90to110BPM_12s_210Hz.wav,both,0.0
2,risset,3,ramp_90to70BPM_12s_210Hz.wav,both,-2.5
2,risset,3,ramp_90to90BPM_12s_210Hz.wav,both,0.0
2,risset,3,ramp_90to90BPM_12s_210Hz.wav,audio,0.0
2,risset,3,ramp_90to60BPM_12s_210Hz.wav,haptic,-4.5
2,risset,3,ramp_90to90BPM_12s_210Hz.wav,haptic,1.3
2,risset,3,risset_accelerating_haptic.wav,haptic,9.2
