Participant,Block,Stimulus,Modality,Rank,Filename,Score
2,2,shepard,both,1,pitch_decrease_strong_220to110Hz.wav,-9.0
2,2,shepard,both,2,shepard_falling_haptic.wav,-7.6
2,2,shepard,both,3,pitch_decrease_mild_220to156Hz.wav,-4.2
2,2,shepard,both,4,pitch_constant_220to220Hz.wav,0.0
2,2,shepard,both,5,shepard_rising_haptic.wav,4.2
2,2,shepard,both,6,pitch_increase_mild_220to311Hz.wav,7.0
2,2,shepard,both,7,pitch_increase_strong_220to440Hz.wav,8.9
