Participant,Stimulus,Run,Filename,Modality,Score
9,shepard,1,shepard_rising_1.0.mp3,audio,9.2
9,shepard,1,pitch_constant_200to200Hz.mp3,audio,-1.2
9,shepard,1,shepard_falling_1.0.mp3,haptic,3.1
9,shepard,1,shepard_rising_1.5.mp3,both,10.0
9,shepard,1,pitch_increase_strong_200to400Hz.mp3,audio,6.2
9,shepard,1,pitch_increase_strong_200to400Hz.mp3,both,6.7
9,shepard,1,shepard_rising_1.5.mp3,haptic,7.4
9,shepard,1,pitch_decrease_strong_200to100Hz.mp3,haptic,-4.2
9,shepard,1,pitch_decrease_mild_200to141Hz.mp3,audio,-8.2
9,shepard,1,pitch_decrease_mild_200to141Hz.mp3,both,-8.0
9,shepard,1,shepard_falling_1.0.mp3,audio,-7.7
9,shepard,1,pitch_decrease_strong_200to100Hz.mp3,both,-7.3
9,shepard,1,shepard_rising_1.0.mp3,haptic,6.3
9,shepard,1,shepard_falling_1.0.mp3,both,-4.8
9,shepard,1,shepard_falling_1.5.mp3,both,-8.2
9,shepard,1,pitch_increase_mild_200to283Hz.mp3,haptic,3.0
9,shepard,1,pitch_increase_mild_200to283Hz.mp3,audio,5.0
9,shepard,1,pitch_decrease_strong_200to100Hz.mp3,audio,-7.0
9,shepard,1,pitch_decrease_mild_200to141Hz.mp3,haptic,-1.4
9,shepard,1,shepard_rising_1.5.mp3,audio,10.0
9,shepard,1,pitch_increase_strong_200to400Hz.mp3,haptic,-0.6
9,shepard,1,pitch_constant_200to200Hz.mp3,both,0.9
9,shepard,1,pitch_constant_200to200Hz.mp3,haptic,0.0
9,shepard,1,shepard_falling_1.5.mp3,haptic,-2.7
9,shepard,1,pitch_increase_mild_200to283Hz.mp3,both,2.1
9,shepard,1,shepard_falling_1.5.mp3,audio,-8.6
9,shepard,1,shepard_rising_1.0.mp3,both,9.3
9,shepard,2,shepard_rising_1.5.mp3,both,10.0
9,shepard,2,shepard_rising_1.5.mp3,audio,10.0
9,shepard,2,pitch_decrease_mild_200to141Hz.mp3,haptic,0.4
9,shepard,2,shepard_falling_1.0.mp3,haptic,-0.5
9,shepard,2,pitch_increase_strong_200to400Hz.mp3,both,6.9
9,shepard,2,shepard_rising_1.0.mp3,haptic,2.1
9,shepard,2,shepard_rising_1.0.mp3,audio,6.5
9,shepard,2,pitch_decrease_mild_200to141Hz.mp3,audio,-6.1
9,shepard,2,pitch_decrease_strong_200to100Hz.mp3,haptic,-0.1
9,shepard,2,pitch_constant_200to200Hz.mp3,haptic,0.0
9,shepard,2,pitch_constant_200to200Hz.mp3,audio,0.0
9,shepard,2,shepard_falling_1.5.mp3,haptic,1.1
9,shepard,2,pitch_increase_mild_200to283Hz.mp3,haptic,-1.4
9,shepard,2,shepard_falling_1.0.mp3,audio,-7.7
9,shepard,2,pitch_increase_strong_200to400Hz.mp3,audio,4.3
9,shepard,2,shepard_rising_1.5.mp3,haptic,0.8
9,shepard,2,pitch_constant_200to200Hz.mp3,both,0.9
9,shepard,2,pitch_decrease_strong_200to100Hz.mp3,both,-8.3
9,shepard,2,shepard_falling_1.5.mp3,audio,-8.7
9,shepard,2,pitch_increase_mild_200to283Hz.mp3,both,6.4
9,shepard,2,pitch_decrease_mild_200to141Hz.mp3,both,-4.9
9,shepard,2,pitch_increase_mild_200to283Hz.mp3,audio,4.1
9,shepard,2,shepard_rising_1.0.mp3,both,9.0
9,shepard,2,pitch_decrease_strong_200to100Hz.mp3,audio,-4.3
9,shepard,2,shepard_falling_1.0.mp3,both,-4.1
9,shepard,2,pitch_increase_strong_200to400Hz.mp3,haptic,-5.3
9,shepard,2,shepard_falling_1.5.mp3,both,-7.0
9,shepard,3,shepard_rising_1.0.mp3,haptic,0.0
9,shepard,3,shepard_falling_1.0.mp3,audio,-7.8
9,shepard,3,shepard_rising_1.0.mp3,audio,9.1
9,shepard,3,shepard_rising_1.5.mp3,audio,8.9
9,shepard,3,pitch_increase_strong_200to400Hz.mp3,audio,7.5
9,shepard,3,pitch_decrease_mild_200to141Hz.mp3,both,-4.6
9,shepard,3,shepard_falling_1.5.mp3,haptic,0.0
9,shepard,3,pitch_decrease_mild_200to141Hz.mp3,haptic,-1.1
9,shepard,3,pitch_decrease_strong_200to100Hz.mp3,haptic,-4.4
9,shepard,3,pitch_constant_200to200Hz.mp3,audio,0.0
9,shepard,3,shepard_rising_1.5.mp3,haptic,1.1
9,shepard,3,pitch_increase_strong_200to400Hz.mp3,both,3.8
9,shepard,3,shepard_falling_1.0.mp3,haptic,0.7
9,shepard,3,pitch_constant_200to200Hz.mp3,both,1.5
9,shepard,3,pitch_decrease_strong_200to100Hz.mp3,audio,-10.0
9,shepard,3,shepard_falling_1.5.mp3,both,-6.3
9,shepard,3,pitch_decrease_mild_200to141Hz.mp3,audio,-3.2
9,shepard,3,pitch_increase_strong_200to400Hz.mp3,haptic,0.0
9,shepard,3,pitch_increase_mild_200to283Hz.mp3,haptic,1.2
9,shepard,3,shepard_falling_1.5.mp3,audio,-6.2
9,shepard,3,shepard_rising_1.5.mp3,both,9.0
9,shepard,3,pitch_constant_200to200Hz.mp3,haptic,1.8
9,shepard,3,shepard_rising_1.0.mp3,both,8.7
9,shepard,3,pitch_increase_mild_200to283Hz.mp3,audio,4.4
9,shepard,3,pitch_increase_mild_200to283Hz.mp3,both,3.9
9,shepard,3,shepard_falling_1.0.mp3,both,-6.7
9,shepard,3,pitch_decrease_strong_200to100Hz.mp3,both,-8.3
