Participant,Stimulus,Run,Filename,Modality,Score
1,risset,1,ramp_90to90BPM_12s_210Hz.wav,audio,-3.0
1,risset,1,ramp_90to60BPM_12s_210Hz.wav,both,-6.6
1,risset,1,ramp_90to70BPM_12s_210Hz.wav,both,-5.1
1,risset,1,risset_decelerating_haptic.wav,haptic,-8.6
1,risset,1,ramp_90to70BPM_12s_210Hz.wav,haptic,-2.0
1,risset,1,ramp_90to90BPM_12s_210Hz.wav,both,0.0
1,risset,1,ramp_90to120BPM_12s_210Hz.wav,both,5.7
1,risset,1,ramp_90to90BPM_12s_210Hz.wav,haptic,0.0
1,risset,1,ramp_90to60BPM_12s_210Hz.wav,audio,-4.1
1,risset,1,ramp_90to110BPM_12s_210Hz.wav,audio,6.7
1,risset,1,ramp_90to60BPM_12s_210Hz.wav,haptic,-4.7
1,risset,1,ramp_90to110BPM_12s_210Hz.wav,both,6.5
1,risset,1,risset_decelerating_haptic.wav,both,-10.0
1,risset,1,risset_accelerating_haptic.wav,audio,8.4
1,risset,1,risset_accelerating_haptic.wav,haptic,7.9
1,risset,1,risset_decelerating_haptic.wav,audio,-8.4
1,risset,1,ramp_90to70BPM_12s_210Hz.wav,audio,-6.2
1,risset,1,ramp_90to110BPM_12s_210Hz.wav,haptic,3.3
1,risset,1,risset_accelerating_haptic.wav,both,10.0
1,risset,1,ramp_90to120BPM_12s_210Hz.wav,haptic,4.4
1,risset,1,ramp_90to120BPM_12s_210Hz.wav,audio,4.4
1,risset,2,ramp_90to90BPM_12s_210Hz.wav,both,-2.7
1,risset,2,risset_accelerating_haptic.wav,audio,8.1
1,risset,2,ramp_90to110BPM_12s_210Hz.wav,audio,5.2
1,risset,2,risset_accelerating_haptic.wav,haptic,9.0
1,risset,2,ramp_90to120BPM_12s_210Hz.wav,audio,0.0
1,risset,2,ramp_90to70BPM_12s_210Hz.wav,both,-3.4
1,risset,2,ramp_90to120BPM_12s_210Hz.wav,haptic,3.4
1,risset,2,ramp_90to60BPM_12s_210Hz.wav,both,-2.1
1,risset,2,ramp_90to90BPM_12s_210Hz.wav,audio,-3.1
1,risset,2,ramp_90to110BPM_12s_210Hz.wav,haptic,0.0
1,risset,2,ramp_90to120BPM_12s_210Hz.wav,both,5.7
1,risset,2,ramp_90to90BPM_12s_210Hz.wav,haptic,0.0
1,risset,2,ramp_90to70BPM_12s_210Hz.wav,audio,-2.5
1,risset,2,ramp_90to60BPM_12s_210Hz.wav,haptic,-3.0
1,risset,2,risset_accelerating_haptic.wav,both,10.0
1,risset,2,ramp_90to70BPM_12s_210Hz.wav,haptic,-3.4
1,risset,2,ramp_90to110BPM_12s_210Hz.wav,both,4.0
1,risset,2,ramp_90to60BPM_12s_210Hz.wav,audio,-5.6
1,risset,2,risset_decelerating_haptic.wav,both,-10.0
1,risset,2,risset_decelerating_haptic.wav,audio,-7.9
1,risset,2,risset_decelerating_haptic.wav,haptic,-7.4
1,risset,3,ramp_90to60BPM_12s_210Hz.wav,haptic,-4.3
1,risset,3,risset_decelerating_haptic.wav,haptic,-7.7
1,risset,3,ramp_90to60BPM_12s_210Hz.wav,audio,-4.7
1,risset,3,ramp_90to110BPM_12s_210Hz.wav,audio,4.6
1,risset,3,ramp_90to70BPM_12s_210Hz.wav,both,-5.2
1,risset,3,risset_decelerating_haptic.wav,both,-9.3
1,risset,3,risset_accelerating_haptic.wav,haptic,6.9
1,risset,3,ramp_90to110BPM_12s_210Hz.wav,both,0.0
1,risset,3,ramp_90to110BPM_12s_210Hz.wav,haptic,3.7
1,risset,3,risset_accelerating_haptic.wav,audio,7.1
1,risset,3,ramp_90to70BPM_12s_210Hz.wav,haptic,-3.5
1,risset,3,ramp_90to120BPM_12s_210Hz.wav,both,2.8
1,risset,3,ramp_90to120BPM_12s_210Hz.wav,haptic,0.0
1,risset,3,ramp_90to120BPM_12s_210Hz.wav,audio,4.2
1,risset,3,ramp_90to60BPM_12s_210Hz.wav,both,-4.3
1,risset,3,risset_accelerating_haptic.wav,both,9.5
1,risset,3,ramp_90to90BPM_12s_210Hz.wav,both,-4.8
1,risset,3,ramp_90to90BPM_12s_210Hz.wav,audio,0.0
1,risset,3,ramp_90to90BPM_12s_210Hz.wav,haptic,0.0
1,risset,3,risset_decelerating_haptic.wav,audio,-7.4
1,risset,3,ramp_90to70BPM_12s_210Hz.wav,audio,-5.7
