Participant,Block,Stimulus,Modality,Rank,Filename,Score
9,2,risset,audio,1,rissettrhythm reverse.mp3,-10.0
9,2,risset,audio,2,rissettrhythm reverse-1.5.mp3,-7.7
9,2,risset,audio,3,ramp_90to60BPM_8s_700Hz.mp3,-6.0
9,2,risset,audio,4,ramp_90to70BPM_8s_700Hz.mp3,-3.8
9,2,risset,audio,5,ramp_90to90BPM_8s_700Hz.mp3,0.0
9,2,risset,audio,6,rissettrhythm.mp3,2.8
9,2,risset,audio,7,ramp_90to120BPM_8s_700Hz.mp3,5.7
9,2,risset,audio,8,ramp_90to110BPM_8s_700Hz.mp3,7.5
9,2,risset,audio,9,rissettrhythm-1.5.mp3,10.0
