Participant,Block,Stimulus,Modality,Rank,Filename,Score
3,1,risset,haptic,1,ramp_90to60BPM_8s_700Hz.mp3,-4.0
3,1,risset,haptic,2,ramp_90to70BPM_8s_700Hz.mp3,-2.0
3,1,risset,haptic,3,rissettrhythm.mp3,0.0
3,1,risset,haptic,4,rissettrhythm reverse.mp3,0.0
3,1,risset,haptic,5,ramp_90to90BPM_8s_700Hz.mp3,1.5
3,1,risset,haptic,6,ramp_90to120BPM_8s_700Hz.mp3,4.0
3,1,risset,haptic,7,ramp_90to110BPM_8s_700Hz.mp3,6.0
