Participant,Stimulus,Run,Filename,Modality,Score
11,risset,1,ramp_90to90BPM_8s_700Hz.mp3,both,0.0
11,risset,1,ramp_90to110BPM_8s_700Hz.mp3,haptic,1.4
11,risset,1,rissettrhythm reverse-1.5.mp3,audio,-3.8
11,risset,1,rissettrhythm.mp3,haptic,-1.9
11,risset,1,ramp_90to90BPM_8s_700Hz.mp3,haptic,-1.0
11,risset,1,ramp_90to120BPM_8s_700Hz.mp3,haptic,0.9
11,risset,1,rissettrhythm.mp3,both,4.5
11,risset,1,ramp_90to70BPM_8s_700Hz.mp3,both,-1.5
11,risset,1,ramp_90to120BPM_8s_700Hz.mp3,audio,1.3
11,risset,1,ramp_90to110BPM_8s_700Hz.mp3,both,0.5
11,risset,1,ramp_90to60BPM_8s_700Hz.mp3,haptic,-1.3
11,risset,1,rissettrhythm-1.5.mp3,audio,8.6
11,risset,1,ramp_90to120BPM_8s_700Hz.mp3,both,3.6
11,risset,1,rissettrhythm.mp3,audio,8.1
11,risset,1,rissettrhythm-1.5.mp3,both,10.0
11,risset,1,rissettrhythm reverse-1.5.mp3,haptic,0.2
11,risset,1,rissettrhythm-1.5.mp3,haptic,2.7
11,risset,1,rissettrhythm reverse.mp3,audio,-4.1
11,risset,1,ramp_90to60BPM_8s_700Hz.mp3,both,-2.4
11,risset,1,rissettrhythm reverse.mp3,haptic,0.0
11,risset,1,ramp_90to110BPM_8s_700Hz.mp3,audio,2.1
11,risset,1,ramp_90to70BPM_8s_700Hz.mp3,haptic,-2.5
11,risset,1,rissettrhythm reverse.mp3,both,-3.9
11,risset,1,rissettrhythm reverse-1.5.mp3,both,-2.8
11,risset,1,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
11,risset,1,ramp_90to70BPM_8s_700Hz.mp3,audio,-1.6
11,risset,1,ramp_90to60BPM_8s_700Hz.mp3,audio,-1.2
11,risset,2,ramp_90to60BPM_8s_700Hz.mp3,both,-1.5
11,risset,2,rissettrhythm-1.5.mp3,both,10.0
11,risset,2,rissettrhythm reverse-1.5.mp3,audio,-5.1
11,risset,2,ramp_90to70BPM_8s_700Hz.mp3,both,-3.5
11,risset,2,rissettrhythm-1.5.mp3,haptic,-2.5
11,risset,2,rissettrhythm reverse.mp3,both,-2.8
11,risset,2,rissettrhythm.mp3,both,8.2
11,risset,2,ramp_90to70BPM_8s_700Hz.mp3,audio,-2.1
11,risset,2,rissettrhythm reverse-1.5.mp3,both,-0.4
11,risset,2,ramp_90to60BPM_8s_700Hz.mp3,haptic,-1.6
11,risset,2,rissettrhythm reverse.mp3,haptic,3.9
11,risset,2,ramp_90to90BPM_8s_700Hz.mp3,haptic,0.0
11,risset,2,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
11,risset,2,rissettrhythm.mp3,haptic,-1.6
11,risset,2,rissettrhythm.mp3,audio,3.9
11,risset,2,rissettrhythm-1.5.mp3,audio,10.0
11,risset,2,rissettrhythm reverse-1.5.mp3,haptic,2.5
11,risset,2,ramp_90to90BPM_8s_700Hz.mp3,both,0.0
11,risset,2,ramp_90to120BPM_8s_700Hz.mp3,audio,3.1
11,risset,2,ramp_90to110BPM_8s_700Hz.mp3,both,0.8
11,risset,2,ramp_90to120BPM_8s_700Hz.mp3,haptic,1.2
11,risset,2,ramp_90to110BPM_8s_700Hz.mp3,haptic,0.0
11,risset,2,rissettrhythm reverse.mp3,audio,-1.6
11,risset,2,ramp_90to120BPM_8s_700Hz.mp3,both,1.5
11,risset,2,ramp_90to60BPM_8s_700Hz.mp3,audio,-1.9
11,risset,2,ramp_90to110BPM_8s_700Hz.mp3,audio,2.8
11,risset,2,ramp_90to70BPM_8s_700Hz.mp3,haptic,-1.0
11,risset,3,rissettrhythm-1.5.mp3,both,10.0
11,risset,3,rissettrhythm.mp3,audio,6.0
11,risset,3,rissettrhythm reverse.mp3,both,-2.4
11,risset,3,rissettrhythm.mp3,both,4.1
11,risset,3,ramp_90to110BPM_8s_700Hz.mp3,haptic,0.0
11,risset,3,ramp_90to60BPM_8s_700Hz.mp3,audio,-3.2
11,risset,3,ramp_90to120BPM_8s_700Hz.mp3,haptic,1.3
11,risset,3,ramp_90to90BPM_8s_700Hz.mp3,both,-0.9
11,risset,3,ramp_90to70BPM_8s_700Hz.mp3,haptic,-3.4
11,risset,3,rissettrhythm reverse-1.5.mp3,both,-2.7
11,risset,3,ramp_90to70BPM_8s_700Hz.mp3,audio,-3.4
11,risset,3,rissettrhythm-1.5.mp3,audio,8.3
11,risset,3,rissettrhythm.mp3,haptic,5.9
11,risset,3,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
11,risset,3,ramp_90to120BPM_8s_700Hz.mp3,both,4.2
11,risset,3,ramp_90to60BPM_8s_700Hz.mp3,haptic,-1.5
11,risset,3,ramp_90to60BPM_8s_700Hz.mp3,both,-1.7
11,risset,3,ramp_90to70BPM_8s_700Hz.mp3,both,-2.9
11,risset,3,rissettrhythm reverse-1.5.mp3,audio,-1.1
11,risset,3,ramp_90to110BPM_8s_700Hz.mp3,audio,3.9
11,risset,3,ramp_90to90BPM_8s_700Hz.mp3,haptic,-0.6
11,risset,3,rissettrhythm reverse.mp3,haptic,4.0
11,risset,3,rissettrhythm reverse.mp3,audio,-3.1
11,risset,3,rissettrhythm reverse-1.5.mp3,haptic,-0.9
11,risset,3,rissettrhythm-1.5.mp3,haptic,0.0
11,risset,3,ramp_90to120BPM_8s_700Hz.mp3,audio,3.0
11,risset,3,ramp_90to110BPM_8s_700Hz.mp3,both,0.0
