Participant,Stimulus,Run,Filename,Modality,Score
3,risset,1,ramp_100to60BPM_8s_700Hz.mp3,both,-3.6
3,risset,1,rissettrhythm reverse-1.5.mp3,audio,-7.4
3,risset,1,rissettrhythm-2.0.mp3,audio,7.7
3,risset,1,ramp_60to90BPM_8s_700Hz.mp3,both,2.3
3,risset,1,rissettrhythm-1.5.mp3,haptic,3.6
3,risset,1,rissettrhythm reverse.mp3,haptic,-2.7
3,risset,1,rissettrhythm-1.5.mp3,both,5.0
3,risset,1,ramp_60to90BPM_8s_700Hz.mp3,haptic,-1.3
3,risset,1,rissettrhythm reverse.mp3,both,-3.4
3,risset,1,ramp_60to90BPM_8s_700Hz.mp3,audio,2.2
3,risset,1,rissettrhythm reverse-2.0.mp3,both,-6.1
3,risset,1,rissettrhythm reverse-1.5.mp3,haptic,-3.8
3,risset,1,ramp_60to60BPM_8s_700Hz.mp3,audio,0.0
3,risset,1,ramp_60to100BPM_8s_700Hz.mp3,both,2.9
3,risset,1,ramp_90to60BPM_8s_700Hz.mp3,both,-1.7
3,risset,1,ramp_60to80BPM_8s_700Hz.mp3,haptic,-0.9
3,risset,1,ramp_60to60BPM_8s_700Hz.mp3,both,0.0
3,risset,1,ramp_100to60BPM_8s_700Hz.mp3,audio,-1.9
3,risset,1,rissettrhythm.mp3,audio,5.0
3,risset,1,ramp_60to80BPM_8s_700Hz.mp3,both,0.0
3,risset,1,rissettrhythm reverse-2.0.mp3,audio,-7.2
3,risset,1,ramp_80to60BPM_8s_700Hz.mp3,both,-1.4
3,risset,1,rissettrhythm.mp3,both,4.4
3,risset,1,ramp_90to60BPM_8s_700Hz.mp3,audio,-1.6
3,risset,1,rissettrhythm reverse.mp3,audio,-2.7
3,risset,1,ramp_90to60BPM_8s_700Hz.mp3,haptic,-1.0
3,risset,1,ramp_60to100BPM_8s_700Hz.mp3,haptic,1.1
3,risset,1,ramp_60to100BPM_8s_700Hz.mp3,audio,2.3
