Participant,Stimulus,Run,Filename,Modality,Score
1,risset,1,rissettrhythm.mp3,haptic,1.5
1,risset,1,ramp_90to60BPM_8s_700Hz.mp3,both,-1.0
1,risset,1,ramp_90to70BPM_8s_700Hz.mp3,audio,0.0
1,risset,1,ramp_90to90BPM_8s_700Hz.mp3,haptic,0.5
1,risset,1,ramp_90to110BPM_8s_700Hz.mp3,both,2.5
1,risset,1,ramp_90to60BPM_8s_700Hz.mp3,audio,-2.5
1,risset,1,ramp_90to70BPM_8s_700Hz.mp3,both,-1.0
1,risset,1,ramp_90to90BPM_8s_700Hz.mp3,both,0.0
1,risset,1,ramp_90to70BPM_8s_700Hz.mp3,haptic,-1.5
1,risset,1,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
1,risset,1,rissettrhythm reverse.mp3,haptic,1.0
1,risset,1,rissettrhythm reverse.mp3,audio,0.0
1,risset,1,rissettrhythm.mp3,both,2.2
1,risset,1,ramp_90to120BPM_8s_700Hz.mp3,both,3.3
1,risset,1,rissettrhythm.mp3,audio,4.0
1,risset,1,rissettrhythm reverse.mp3,both,0.0
1,risset,1,ramp_90to110BPM_8s_700Hz.mp3,haptic,0.0
1,risset,1,ramp_90to110BPM_8s_700Hz.mp3,audio,0.5
1,risset,1,ramp_90to120BPM_8s_700Hz.mp3,audio,1.9
1,risset,1,ramp_90to60BPM_8s_700Hz.mp3,haptic,-2.2
1,risset,1,ramp_90to120BPM_8s_700Hz.mp3,haptic,1.5
1,risset,2,ramp_90to120BPM_8s_700Hz.mp3,haptic,1.2
1,risset,2,ramp_90to90BPM_8s_700Hz.mp3,haptic,0.0
1,risset,2,rissettrhythm reverse.mp3,audio,0.0
1,risset,2,ramp_90to120BPM_8s_700Hz.mp3,both,2.2
1,risset,2,ramp_90to60BPM_8s_700Hz.mp3,haptic,-3.5
1,risset,2,ramp_90to110BPM_8s_700Hz.mp3,audio,0.8
1,risset,2,ramp_90to90BPM_8s_700Hz.mp3,both,0.0
1,risset,2,rissettrhythm reverse.mp3,haptic,0.0
1,risset,2,ramp_90to60BPM_8s_700Hz.mp3,audio,-3.5
1,risset,2,ramp_90to110BPM_8s_700Hz.mp3,haptic,2.2
1,risset,2,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
1,risset,2,rissettrhythm.mp3,haptic,0.0
1,risset,2,ramp_90to70BPM_8s_700Hz.mp3,haptic,-1.8
1,risset,2,rissettrhythm.mp3,both,4.0
1,risset,2,ramp_90to110BPM_8s_700Hz.mp3,both,1.1
1,risset,2,rissettrhythm.mp3,audio,2.8
1,risset,2,ramp_90to70BPM_8s_700Hz.mp3,audio,-2.8
1,risset,2,ramp_90to70BPM_8s_700Hz.mp3,both,-1.4
1,risset,2,ramp_90to60BPM_8s_700Hz.mp3,both,-1.8
1,risset,2,rissettrhythm reverse.mp3,both,0.0
1,risset,2,ramp_90to120BPM_8s_700Hz.mp3,audio,2.5
1,risset,3,ramp_90to110BPM_8s_700Hz.mp3,both,0.6
1,risset,3,ramp_90to60BPM_8s_700Hz.mp3,haptic,-0.9
1,risset,3,ramp_90to70BPM_8s_700Hz.mp3,haptic,0.0
1,risset,3,ramp_90to90BPM_8s_700Hz.mp3,audio,0.0
1,risset,3,rissettrhythm.mp3,both,3.2
1,risset,3,ramp_90to90BPM_8s_700Hz.mp3,both,0.0
1,risset,3,ramp_90to120BPM_8s_700Hz.mp3,both,5.1
1,risset,3,rissettrhythm.mp3,haptic,1.2
1,risset,3,rissettrhythm reverse.mp3,haptic,0.0
1,risset,3,ramp_90to60BPM_8s_700Hz.mp3,audio,-1.5
1,risset,3,rissettrhythm.mp3,audio,3.3
1,risset,3,rissettrhythm reverse.mp3,both,0.0
1,risset,3,ramp_90to70BPM_8s_700Hz.mp3,audio,-1.6
1,risset,3,ramp_90to120BPM_8s_700Hz.mp3,haptic,2.3
1,risset,3,ramp_90to110BPM_8s_700Hz.mp3,haptic,0.6
1,risset,3,ramp_90to120BPM_8s_700Hz.mp3,audio,2.8
1,risset,3,ramp_90to90BPM_8s_700Hz.mp3,haptic,0.0
1,risset,3,ramp_90to60BPM_8s_700Hz.mp3,both,-1.6
1,risset,3,rissettrhythm reverse.mp3,audio,0.0
1,risset,3,ramp_90to110BPM_8s_700Hz.mp3,audio,1.5
1,risset,3,ramp_90to70BPM_8s_700Hz.mp3,both,-1.6
